Text_lang,Text1_lang,ID,LanguageID,ConditionID,EmotesID,Flags,ChatBubbleDurationMs,VoiceOverPriorityID,SoundKitID[0],SoundKitID[1],EmoteID[0],EmoteID[1],EmoteID[2],EmoteDelay[0],EmoteDelay[1],EmoteDelay[2]
You still stand. Your little ritual actually managed to weaken me.,,174800,0,0,0,6,0,0,0,0,0,0,0,0,0,0
我把他救出来了！,,175117,0,0,0,70,0,6,131858,0,0,0,0,0,0,0
,靠近我。我要群体传送了。,175118,0,0,0,102,3000,6,0,131859,0,0,0,0,0,0
,萨尔……,175119,0,0,0,70,0,6,0,131860,0,0,0,0,0,0
联盟？在这儿？,,175120,0,0,0,70,0,6,131862,0,0,0,0,0,0,0
国王派我们来营救他的挚友。,,175121,0,0,0,70,0,6,131863,0,0,0,0,0,0,0
我们也是来救贝恩的。,,175122,0,0,0,70,0,6,131864,0,0,0,0,0,0,0
,我们合作的话，会有更多胜算。,175123,0,0,0,70,0,6,0,131861,0,0,0,0,0,0
唔……我同意。,,175124,0,0,0,70,0,6,131865,0,0,0,0,0,0,0
没时间了，快走吧。,,175125,0,0,0,70,0,6,131866,0,0,0,0,0,0,0
贝恩！,,175191,0,0,0,70,0,6,131926,0,0,0,0,0,0,0
啊——萨尔？吉安娜？,,175192,0,0,0,70,0,6,131927,0,0,0,0,0,0,0
枷锁上有反魔法结界，我得花点时间才能撬开这锁。,,175193,0,0,0,70,0,6,131928,0,0,0,0,0,0,0
感觉不对劲。希尔瓦娜斯肯定知道我们会来。,,175194,0,0,0,70,0,6,131929,0,0,0,0,0,0,0
说得没错，你这个叛徒，还有普罗德摩尔。,,175195,0,0,0,70,0,6,131930,0,0,0,0,0,0,0
,我没得罪过你吧。,175196,0,0,0,70,0,6,0,131934,0,0,0,0,0,0
你忘了达拉然的大清洗吗，杀人犯？今天，我要为夺日者报仇。,,175197,0,0,0,70,0,6,131931,0,0,0,0,0,0,0
,那这仇也不用算到其他人头上！,175198,0,0,0,70,0,6,0,131935,0,0,0,0,0,0
不！你会目睹你的朋友死去——就跟我一样！,,175199,0,0,0,70,0,6,131932,0,0,0,0,0,0,0
游侠听令！格杀勿论！为了夺日者！,,175200,0,0,0,70,0,6,131933,0,0,0,0,0,0,0
,塔拉格鲁？我希望你能赶在那头怪物闻到你的气味之前进入噬渊深处。,175225,0,0,0,6,0,0,0,0,0,0,0,0,0,0
,一定要当心，它虽然行动迟缓，但是如果你止步不前，那它早晚会追上你！,175226,0,0,0,6,0,0,0,0,0,0,0,0,0,0
能把我们传送走吗？,,175386,0,0,0,70,0,6,132246,0,0,0,0,0,0,0
,她居然……阻止了传送……,175387,0,0,0,70,0,6,0,132241,0,0,0,0,0,0
吉安娜……我们得出去！,,175388,0,0,0,70,0,6,132245,0,0,0,0,0,0,0
,她……阻止了传送……,175389,0,0,0,70,0,6,0,132242,0,0,0,0,0,0
,我会暂时挡住水流……只要你们能取悦我。,175391,0,0,0,70,0,6,0,132244,0,0,0,0,0,0
,好了。通路打开了。,175398,0,0,0,70,0,6,0,132251,0,0,0,0,0,0
,艾萨拉的统治必将终结。,175399,0,0,0,70,0,6,0,132252,0,0,0,0,0,0
,小点声！,175406,0,0,274,68,0,0,0,133251,0,0,0,0,0,0
,你们面对的力量超乎想象。,175571,0,0,0,68,0,0,0,133684,0,0,0,0,0,0
,最后通牒！求饶吧，我会考虑的。,175572,0,0,0,68,0,0,0,133685,0,0,0,0,0,0
,马上离开，我就停止攻击。,175573,0,0,0,68,0,0,0,133686,0,0,0,0,0,0
,艾萨拉！,175574,0,0,0,68,0,0,0,133687,0,0,0,0,0,0
,艾萨拉！,175575,0,0,0,68,0,0,0,133688,0,0,0,0,0,0
,你不能把我丢下等死！我们说好的！,175576,0,0,0,68,0,0,0,133689,0,0,0,0,0,0
,控制一下自己，人类。要相信你的女王。,175577,0,0,0,68,0,0,0,133962,0,0,0,0,0,0
,我不会让他们带走你的，你还没有完成你的使命呢。,175578,0,0,0,68,0,0,0,133963,0,0,0,0,0,0
,可以推测纳迦在附近储藏着大量的这种武器。,175630,0,0,1,68,0,0,0,133986,0,0,0,0,0,0
,要是我们能找到储藏所，就能洗劫他们的军火，武装我们自己的军队。,175631,0,0,1,68,0,0,0,133987,0,0,0,0,0,0
可以推测，纳迦有一个存放这些武器的军械库。,,175665,0,0,1,68,0,0,135986,0,0,0,0,0,0,0
要是我们能找到那些武器，就能收集起来，武装自己和盟友。,,175666,0,0,1,68,0,0,135987,0,0,0,0,0,0,0
欧库勒斯发明了一种探测微量艾泽里特的方法。请为他提供所需要的东西。,,175667,0,0,1,68,0,0,135988,0,0,0,0,0,0,0
,你！离它远点！,175669,0,0,0,68,0,0,0,133682,0,0,0,0,0,0
发现不兼容目标！,,175686,0,0,0,70,0,6,132683,0,0,0,0,0,0,0
不合格的对象将被彻底清除。,,175687,0,0,0,70,0,6,132684,0,0,0,0,0,0,0
啊噢。这下糟了。,,175688,0,0,0,102,3100,6,132679,0,0,0,0,0,0,0
斯卡基特！快想想办法！,,175689,0,0,0,102,3500,6,132680,0,0,0,0,0,0,0
等等，我有主意了！,,175690,0,0,0,70,0,6,132681,0,0,0,0,0,0,0
把那个侏儒给我！,,175691,0,0,0,70,0,6,132676,0,0,0,0,0,0,0
嘿，发光的家伙！我在这儿！,,175692,0,0,0,102,4100,6,132677,0,0,0,0,0,0,0
呼！看来你都搞定了，老大！,,175693,0,0,0,70,0,6,132685,0,0,0,0,0,0,0
幸好我留了一手。现在终于知道接下来该去哪儿了！,,175694,0,0,0,70,0,6,132682,0,0,0,0,0,0,0
哈！这次肯定赚翻了！,,175695,0,0,0,102,3600,6,132678,0,0,0,0,0,0,0
不合格？！这些工匠可是我亲自挑选的！,,175696,0,0,0,70,0,6,132686,0,0,0,0,0,0,0
他们是最棒、最聪明的！,,175697,0,0,0,102,3000,6,132687,0,0,0,0,0,0,0
这……这不可能！机器坏了！,,175698,0,0,0,102,4100,6,132688,0,0,0,0,0,0,0
,真厉害！多亏了大工匠对科技的了解，我们得救了。,175699,0,0,0,70,0,6,0,132692,0,0,0,0,0,0
太奇怪了……连失效保护协议都没有。,,175700,0,0,0,70,0,6,132689,0,0,0,0,0,0,0
谢谢你，吉拉！,,175701,0,0,0,70,0,6,132690,0,0,0,0,0,0,0
坐标到手了，下一站麦卡贡！,,175702,0,0,0,70,0,6,132691,0,0,0,0,0,0,0
"Behold, the true power of the Eye of Fire!",,175796,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"Hah! I know fully well how to reverse your little spells. When I return, you will be reduced to cinders.",,176255,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"Now, it is time for you to die. Do not despair, for I shall ensure your allies meet the same fate.",,176256,0,0,0,6,0,0,0,0,0,0,0,0,0,0
,电路已建立。正在恢复能量。,176414,0,0,1,70,0,6,0,145593,0,0,0,0,0,0
,错误：熔炉运行功率为百分之三十七。,176415,0,0,1,70,0,6,0,145594,0,0,0,0,0,0
三十七！这么低，肯定保护不了艾泽拉斯！,,176416,0,0,1,70,0,6,145597,0,0,0,0,0,0,0
,同意。需要额外的能量源。,176417,0,0,1,70,0,6,0,145595,0,0,0,0,0,0
看来战果不算理想，我们的工作还没完成，勇士。,,176418,0,0,1,70,0,6,145598,0,0,0,0,0,0,0
啊，看来有入侵者激活了我的奥术陷阱！你这个可怜的蠢货，你根本比不上我的智慧。,,176600,0,0,0,68,0,0,0,0,0,0,0,0,0,0
这个奥术之锁可是难得离谱，如果你不知道……呃……你没必要听这个。这大概只会让你不成熟的大脑更加迷惑。哈！,,176610,0,0,0,68,0,0,0,0,0,0,0,0,0,0
歼灭,歼灭,176620,0,0,0,70,0,0,0,0,0,0,0,0,0,0
想要深入艾萨拉的国度，获得潮汐之石的话，就必须先了解这片土地的情况。,,176655,0,0,1,68,0,0,135984,0,0,0,0,0,0,0
,获取潮汐之石是我们的首要任务。但在探清敌情之前，贸然闯入艾萨拉的国度可不太明智。,176656,0,0,1,68,0,0,0,134972,0,0,0,0,0,0
"Hold onto the gryphons, they're trained to avoid all sorts of danger. Hopefully it also includes fire from a dragon's artifact!",,176719,0,0,0,4,0,0,0,0,0,0,0,0,0,0
I'm gonna get meself to Camp Bronzebeard te see how they're doin'. I'll meet up with the rest of ye later!,,176720,0,0,0,4,0,0,0,0,0,0,0,0,0,0
We'll have to leap off the gryphons when we get to the camp and get to work as fast as possible with whoever is left there.,,176721,0,0,0,4,0,0,0,0,0,0,0,0,0,0
I'm goin' ahead te make sure Camp Bronzebeard is safe. For the Alliance!,,176722,0,0,0,4,0,0,0,0,0,0,0,0,0,0
The recruits back at Stormwind are never going to believe this!,,176723,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Let's hope whoever has the shield up lets us in, or this will be one short ride!",,176724,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Hang on!,,176725,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Deal, now hold on tight!",,176727,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Not if I can help it, ye overgrown lizard!",,176876,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"We'll hold the dragon's attention! Ye best get te Camp Bronzebeard, they need yer help!",,176877,0,0,0,6,0,0,0,0,0,0,0,0,0,0
,那好吧。,176882,0,0,0,102,2000,6,0,134457,0,0,0,0,0,0
,评估结果：逆转当前状态条件为，增强艾泽拉斯之心。,176888,0,0,0,70,0,6,0,134464,0,0,0,0,0,0
,收集这些精华能够增强艾泽拉斯之心——及其拥有者。,176889,0,0,0,70,0,6,0,134468,0,0,0,0,0,0
你准备好了吗，勇士？,,176896,0,0,0,70,0,6,134521,0,0,0,0,0,0,0
吉安娜……？,,177167,0,0,0,70,0,6,135171,0,0,0,0,0,0,0
你找到了我隐藏的宝藏！当然是个陷阱，我又不是白痴。,,177343,0,0,0,68,0,0,0,0,0,0,0,0,0,0
,见证纳沙塔尔的奇景吧。,177382,0,0,0,70,0,6,0,135653,0,0,0,0,0,0
,了不起！,177681,0,0,0,70,0,0,0,136206,0,0,0,0,0,0
,啊，勇士。我原本还不确定，你能离开奥格瑞玛。那些叛徒要是知道你效命于我，他们肯定不会放过你……,177806,0,0,1,70,0,6,0,139087,0,0,0,0,0,0
,萨鲁法尔发起那愚蠢的挑战，让战争提早结束了，但他什么都改变不了。,177807,0,0,1,70,0,6,0,139088,0,0,0,0,0,0
,无数灵魂已然成为饥渴黑暗的美餐。,177808,0,0,1,70,0,6,0,139089,0,0,0,0,0,0
,尽管所有生者都与我无关，但被遗忘者的确值得怜悯。他们都是不公命运的受害者。,177809,0,0,1,70,0,6,0,139090,0,0,0,0,0,0
,我领导了他们多年，可他们还是固执地渴求希望，依赖生命。,177810,0,0,1,70,0,6,0,139091,0,0,0,0,0,0
,我和艾萨拉的交易已经完成。艾泽拉斯的军队会一起对抗她的主人，生者们都会死去。,177811,0,0,1,70,0,6,0,139092,0,0,0,0,0,0
,我说的够多了。是时候做好准备了。,177812,0,0,1,70,0,6,0,139093,0,0,0,0,0,0
,[DNT],177813,0,0,1,70,0,0,0,0,0,0,0,0,0,0
,没人能摆脱死亡。,177814,0,0,1,70,0,6,0,139095,0,0,0,0,0,0
欢迎加入！,,177870,0,0,0,64,0,0,0,0,0,0,0,0,0,0
耶！遭到重击！,,177878,0,0,0,64,0,0,0,0,0,0,0,0,0,0
你完了！,,177879,0,0,0,64,0,0,0,0,0,0,0,0,0,0
你想在我的地盘上挑战我？真是可笑！,,177884,0,0,0,64,0,0,0,0,0,0,0,0,0,0
啊，好疼！,,177886,0,0,0,118,0,6,145604,0,0,0,0,0,0,0
一切都在计划之中。,,177887,0,0,0,64,0,0,0,0,0,0,0,0,0,0
我们再次相遇的时候，我会想起这件事。,,177891,0,0,0,64,0,0,0,0,0,0,0,0,0,0
好了！你可以用那个控制台把我们跟心之秘室连起来。,,177892,0,0,5,118,0,0,145602,0,0,0,0,0,0,0
,远程链接已建立。等待电路完成。,177893,0,0,1,118,0,6,0,145611,0,0,0,0,0,0
走开，将机会留给真正的挑战者。,,177894,0,0,0,64,0,0,0,0,0,0,0,0,0,0
先等等，丫头。这玩意又没有操作指南。,,177895,0,0,0,118,0,6,145603,0,0,0,0,0,0,0
等等……我明白了！连接能量电路！,,177896,0,0,6,118,0,6,145605,0,0,0,0,0,0,0
这是什么？有意思……我先记下来。,,177897,0,0,5,118,0,6,145606,0,0,0,0,0,0,0
,明白。正在将能量转移至起源熔炉。,177898,0,0,1,118,0,6,0,145612,0,0,0,0,0,0
尽管我才智出众，但即便是我，也没办法解开这道锁。真可惜啊。你还是别浪费时间了吧。,,178007,0,0,0,68,0,0,0,0,0,0,0,0,0,0
了不起！很了不起！,,178008,0,0,0,68,0,0,0,0,0,0,0,0,0,0
你解开了我的锁！难以置信！,,178011,0,0,0,68,0,0,0,0,0,0,0,0,0,0
我的锁，被解开了？好吧，这只不过是我制作的“基本”类型。,,178012,0,0,0,68,0,0,0,0,0,0,0,0,0,0
享受你的胜利吧，强盗。我的其他财宝就没这么容易被你拿走了。,,178014,0,0,0,68,0,0,0,0,0,0,0,0,0,0
哈哈！你别想偷走我的财宝！,,178015,0,0,0,68,0,0,0,0,0,0,0,0,0,0
别难过，你根本不可能成功的。,,178016,0,0,0,68,0,0,0,0,0,0,0,0,0,0
滚吧，强盗！,,178017,0,0,0,68,0,0,0,0,0,0,0,0,0,0
[DNT] I know of your kind. Your people aided the Horde with our efforts on Zandalar.,,178228,0,0,1,68,0,0,0,0,0,0,0,0,0,0
"[DNT] Please, come forward. What can I do for you?",,178229,0,0,6,68,0,0,0,0,0,0,0,0,0,0
"[DNT] I do not disagree, but taking on new allies now, when we cannot address the needs of our current allies would be unwise.",,178236,0,0,6,68,0,0,0,0,0,0,0,0,0,0
,啊，吉安娜。你没事真是太好了。,178403,0,0,1,70,0,6,0,139225,0,0,0,0,0,0
,你好，佳莉娅。哥哥。,178404,0,0,1,70,0,6,0,139226,0,0,0,0,0,0
奥格瑞玛发生的事情已经传开了。战争终于要结束了吗？,,178405,0,0,1,70,0,6,139234,0,0,0,0,0,0,0
,要平息所有纷争还需要时间，不过……是的，战争要结束了。,178406,0,0,1,70,0,6,0,139227,0,0,0,0,0,0
,艾泽拉斯经历了太多战火。但愿我们能获得一丝平静。,178407,0,0,1,70,0,6,0,139228,0,0,0,0,0,0
,我也这么想。德里克，你的内心重获平静了吗？,178408,0,0,6,70,0,6,0,139229,0,0,0,0,0,0
我的航路依然漫长，不过多亏了佳莉娅，我现在好多了。要不是有她的指引，我肯定已经彻底迷失了。,,178409,0,0,1,70,0,6,139235,0,0,0,0,0,0,0
,谢谢你能给我们这个机会，吉安娜。这段时间与其说我帮了德里克，不如说是他帮了我。,178410,0,0,1,70,0,6,0,139230,0,0,0,0,0,0
,随着战争结束，人民需要重新站起来，寻找未来。也许你也能指引他们。,178411,0,0,1,70,0,6,0,139231,0,0,0,0,0,0
,我不确定能帮上多少。很多问题我也没有答案。,178412,0,0,1,70,0,6,0,139232,0,0,0,0,0,0
也许他们需要的并非答案，而是希望。就像我一样。,,178413,0,0,1,70,0,6,139236,0,0,0,0,0,0,0
,说的太好了，哥哥。来吧，陪我走走。你能回到我的生命中，我真是太感激了。,178414,0,0,1,70,0,6,0,139233,0,0,0,0,0,0
萨莎的探子说就是这里了。也许他们就在这些屋子里？,,178439,0,0,0,68,0,0,142454,0,0,0,0,0,0,0
快走吧。苦工一定就在附近。,,178440,0,0,0,68,0,0,142453,0,0,0,0,0,0,0
去里面找找。我在这里放哨。,,178441,0,0,0,68,0,0,142455,0,0,0,0,0,0,0
我们要拿你的灵魂来复活巨龙！,,178544,0,0,0,102,0,6,152870,0,0,0,0,0,0,0
联盟的主力会消灭你！,,178545,0,0,0,70,0,6,152871,0,0,0,0,0,0,0
身为新来的灵魂，你有必要知道，这是个折磨和赎罪的地方。,,178644,0,0,0,6,0,0,159497,0,0,0,0,0,0,0
但别担心，你看，有这么多的罪碑，赎罪的确有可能做到。,,178645,0,0,0,6,0,0,159498,0,0,0,0,0,0,0
,快出发。那群怪物抢走了我儿子。,178649,0,0,0,4,0,0,0,152747,0,0,0,0,0,0
亨利？我没看到他……但他肯定还活着。,,178650,0,0,0,4,0,0,152856,0,0,0,0,0,0,0
每块罪碑都代表一个灵魂，他们来这儿赎清了自己的罪孽，然后前往了别的地方，或是成为温西尔履行职责。,,178651,0,0,0,6,0,0,159499,0,0,0,0,0,0,0
最终的审判还得看主宰者。这地方是他说了算。他会决定接受哪些灵魂，让他们变成折磨者和食罪者——温西尔。,,178652,0,0,0,6,0,0,159500,0,0,0,0,0,0,0
但总有少数人不想寻求救赎。,,178653,0,0,0,6,0,0,159501,0,0,0,0,0,0,0
或者不承认罪碑上的罪。,,178654,0,0,0,6,0,0,159502,0,0,0,0,0,0,0
或者根本就是坏到家了。,,178655,0,0,0,6,0,0,159503,0,0,0,0,0,0,0
他们会被踢走，扔到噬渊，再也回不来了。比如这个可怜的灵魂，这是他的最后一次警告了。,,178656,0,0,0,6,0,0,159504,0,0,0,0,0,0,0
他不承认自己做了错事，还觉得自己是个大人物。,,178657,0,0,0,6,0,0,159505,0,0,0,0,0,0,0
住手。这是客人，要有礼貌。,,178667,0,0,0,6,0,0,159506,0,0,0,0,0,0,0
快，打起精神来。宫务大臣来了。,,178668,0,0,0,6,0,0,159507,0,0,0,0,0,0,0
母亲……真对不起。我本想击退食人魔……但他们太强了。,,178791,0,0,0,70,0,6,153027,0,0,0,0,0,0,0
,亨利……记住，别用你的错误定义你自己。现在，列兵嘉里克，请进行完整的情况报告。,178792,0,0,0,6,0,6,0,152759,0,0,0,0,0,0
是的，母亲——嘉里克船长！食人魔想使用通灵术复活一头巨龙。,,178793,0,0,0,102,0,6,153028,0,0,0,0,0,0,0
他们需要我们这样的祭品给魔法供能。他们计划进行的仪式……,,178794,0,0,0,102,0,6,153029,0,0,0,0,0,0,0
已经开始了……他们要用收集的生命之力复活巨龙！,,178796,0,0,0,102,0,6,153030,0,0,0,0,0,0,0
这远远不够，兽人！下马投降，否则就是死路一条！,这远远不够，兽人！下马投降，否则就是死路一条！,178893,0,8193,0,70,0,0,0,0,0,0,0,0,0,0
,别挡道，蠢货！,178894,0,8193,0,102,3000,0,0,0,0,0,0,0,0,0
我的子民们，我了解你们忍受的痛苦。,,178896,0,0,0,102,5439,6,155030,0,0,0,0,0,0,0
心能短缺，新的灵魂也不足，这让我们的生存无比艰难。,,178897,0,0,0,6,0,0,0,0,0,0,0,0,0,0
恐怕雷文德斯要想度过这次危机，还得做出更多牺牲。,,178898,0,0,0,102,8153,6,155032,0,0,0,0,0,0,0
啊！是逃脱那牢不可破的监狱的凡人。这位生者的灵魂为永恒的国度带来了希望。,,178899,0,0,0,102,11263,6,155035,0,0,0,0,0,0,0
这场枯竭已经让我的子民陷入了绝望……,,178901,0,0,0,102,4620,6,155038,0,0,0,0,0,0,0
但如果你愿意助我们一臂之力，我会万分感激，对你倾囊相助。,,178902,0,0,0,102,8800,6,155041,0,0,0,0,0,0,0
主宰者，请容我打断一下。,,178904,0,0,0,102,2700,6,155033,0,0,0,0,0,0,0
一群掠夺者和窃贼。在他们袭击我们仅剩的心能贮藏前，阻止他们。,,178905,0,0,0,6,0,0,0,0,0,0,0,0,0,0
,艾露恩，请护佑我们不受伤害！,178922,0,0,0,68,0,0,0,152937,0,0,0,0,0,0
暴风城是最强大的人类王国之一，这里英杰辈出，孕育出了一代代的英勇骑士与传奇英雄。,,179282,0,0,0,94,0,6,152838,0,0,0,0,0,0,0
你代表着铁炉堡的矮人，你们强健结实，坚韧不拔。你们走出山岭，直面挑战。,,179285,0,0,0,94,0,6,152839,0,0,0,0,0,0,0
"你走出神圣的森林，代表古老而隐秘的暗夜精灵，在冒险之路上帮助盟友，守护荒野。
",,179286,0,0,0,94,0,6,152840,0,0,0,0,0,0,0
侏儒的体型不大，却有无与伦比的创造力和坚强的决心，你们以此与盟友们傲然并立。,,179287,0,0,0,94,0,6,152841,0,0,0,0,0,0,0
德莱尼逃离了一个被恶魔腐化的遥远世界。如今你和族人找到了新的家园，缔结了牢不可破的盟约。,,179288,0,0,0,94,0,6,152842,0,0,0,0,0,0,0
跟许多熊猫人一样，你一直在迷踪岛“神真子”上面过着祥和的生活，但你无畏的心渴望着冒险。,,179289,0,0,0,94,0,6,152843,0,0,0,0,0,0,0
虽然狼人诅咒横扫了你的故国吉尔尼斯，但你已能驾驭心中的狂怒，它是你对抗敌人的利器。,,179290,0,0,0,94,0,6,152844,0,0,0,0,0,0,0
找到失踪的考察队，接他们回家。为了联盟！,,179292,0,0,0,94,0,6,152845,0,0,0,0,0,0,0
瓦罗克·萨鲁法尔。,,179326,0,0,1,70,0,6,139179,0,0,0,0,0,0,0
考鲁克之子。,,179327,0,0,1,70,0,6,139180,0,0,0,0,0,0,0
卡利姆多联军最高指挥官。,,179328,0,0,0,70,0,6,139181,0,0,0,0,0,0,0
部落的大王。,,179329,0,0,0,70,0,6,139182,0,0,0,0,0,0,0
他直面巫妖王的大军，还击退了燃烧军团，守护了世界。,,179330,0,0,0,70,0,6,139183,0,0,0,0,0,0,0
萨鲁法尔激励我们为真正的荣耀而奋斗。他的遗志将永远与我们同在。,,179331,0,0,0,70,0,6,139184,0,0,0,0,0,0,0
联盟和部落进攻安其拉之时，是萨鲁法尔英勇无畏，领导并指挥了我们的联军。,,179333,0,0,0,70,0,6,139186,0,0,0,0,0,0,0
他的牺牲将被永远铭记。,,179335,0,0,0,70,0,6,139189,0,0,0,0,0,0,0
你死得像个真正的战士，老朋友。,,179336,0,0,0,70,0,6,139291,0,0,0,0,0,0,0
愿你能带着战士的荣誉，与你儿子相聚。,,179337,0,0,0,102,6000,6,139292,0,0,0,0,0,0,0
今天，他的勇气拯救了所有人……无论是联盟还是部落。,,179338,0,0,0,70,0,6,139188,0,0,0,0,0,0,0
[DNT] Why don't the sin'dorei get their hands dirty?,,179707,0,0,1,68,0,0,0,0,0,0,0,0,0,0
[DNT] You should be rewarded for a hard day's work!,,179710,0,0,1,68,0,0,0,0,0,0,0,0,0,0
等我当上大酋长，所有苦工都会在部落得到尊重！,,179711,0,0,1,68,0,0,142459,0,0,0,0,0,0,0
这样吧，我先回粉碎者据点掌勺。,,179736,0,0,1,68,0,0,142461,0,0,0,0,0,0,0
,开始干活吧！,179745,0,0,1,68,0,0,0,142427,0,0,0,0,0,0
"[DEPRECATED] You two, dredgers, leave that mortal alone. They are under the protection of the Master.",,179758,0,0,0,6,0,0,0,0,0,0,0,0,0,0
来吧，凡人，我们离开这。,,179759,0,0,1,6,0,0,159508,0,1,0,0,0,0,0
毫无疑问，你已经听说了这里蔓延的心能枯竭。,,179760,0,0,0,6,0,0,159509,0,0,0,0,0,0,0
"[DEPRECATED] My Master, the supreme Sire Denathrius, has a plan to see us through these dark times.",,179761,0,0,0,6,0,0,0,0,0,0,0,0,0,0
我们正团结一心，坚定不移地集结在主宰者手下，共同面对这场挑战。雷文德斯势在必胜！,,179762,0,0,0,6,0,0,159510,0,0,0,0,0,0,0
那些人声称他在囤积以太，而事实上他是在将我们所剩的有限储备进行定量配给。,,179763,0,0,0,6,0,0,0,0,0,0,0,0,0,0
有关叛乱的谣言被无限夸大了，一切都在掌控之中。,,179764,0,0,0,6,0,0,0,0,0,0,0,0,0,0
宫务大臣！前面有骚乱。看来是打起来了。,,179765,0,0,0,6,0,6,153490,0,0,0,0,0,0,0
是叛匪。把他们统统给我赶走，驱散。他们不敢——啊！,,179766,0,0,0,38,0,6,153491,0,0,0,0,0,0,0
啊啊啊！,,179767,0,0,0,6,0,6,153492,0,0,0,0,0,0,0
啊啊啊！,,179768,0,0,0,6,0,6,153493,0,0,0,0,0,0,0
啊啊啊！,,179769,0,0,0,6,0,6,153494,0,0,0,0,0,0,0
他也是你的主宰者，叛徒！马上放了我们。,,179770,0,0,0,6,0,6,153496,0,0,0,0,0,0,0
如您所愿，宫务大臣。,,179772,0,0,0,6,0,6,153497,0,0,0,0,0,0,0
,你可别给我偷懒，卡兹特！,179780,0,0,22,68,0,0,0,0,0,0,0,0,0,0
,强化正向反馈是不错，不过……,179788,0,0,1,68,0,0,0,142428,0,0,0,0,0,0
,嗯，我不确定我们有没有发挥米达的才能……,179789,0,0,1,68,0,0,0,142429,0,0,0,0,0,0
,这就对了嘛！地精随时都能找到想要的东西。,179790,0,0,1,68,0,0,0,142430,0,0,0,0,0,0
,多鼓励一下总是没错的……,179791,0,0,1,68,0,0,0,142431,0,0,0,0,0,0
,呃，你确定吗？你没看到他的大蹄子吗？,179792,0,0,6,68,0,0,0,142432,0,0,0,0,0,0
,明智之选。至高岭牛头人可壮了！,179793,0,0,1,68,0,0,0,142433,0,0,0,0,0,0
,你也看到他睡着了吧？,179794,0,0,6,68,0,0,0,142434,0,0,0,0,0,0
,他趴在水果上睡着了……,179795,0,0,1,68,0,0,0,142435,0,0,0,0,0,0
,英明的决定。诺米的料理创意远近闻名。,179796,0,0,1,68,0,0,0,142436,0,0,0,0,0,0
,去和葡萄酒商说说我们的新安排吧。,179811,0,0,1,68,0,0,0,142437,0,0,0,0,0,0
,我会在城里等你！,179831,0,0,1,68,0,0,0,142438,0,0,0,0,0,0
,不用等我了，$p。我喂过朵利和朵特之后会自己回奥格瑞玛。,179832,0,0,0,68,0,0,0,0,1,0,0,0,0,0
[DNT] Small problems grow and fester if not addressed.,,179846,0,0,1,68,0,0,0,0,0,0,0,0,0,0
"[DNT] Without your assistance, our troubles might have consumed us.",,179847,0,0,1,68,0,0,0,0,0,0,0,0,0,0
"[DNT] We need allies willing to tackle issues head-on, no matter the size.",,179848,0,0,1,68,0,0,0,0,0,0,0,0,0,0
"[DNT] If you still wish to join our ranks, you would be most welcome within the Horde.",,179849,0,0,1,68,0,0,0,0,0,0,0,0,0,0
,见到你太高兴了！这些纳迦太难搞了。,179860,0,0,1,68,0,0,0,142419,0,0,0,0,0,0
,这条龙真放肆。你们一族都将臣服于恩佐斯！,179880,0,0,0,70,0,6,0,142265,0,0,0,0,0,0
你想控制我，就像控制我父亲那样？休想！,,180053,0,0,0,70,3000,6,142262,0,0,0,0,0,0,0
黑龙军团会把你们的主子从艾泽拉斯彻底清除！,,180054,0,0,0,70,0,6,143058,0,0,0,0,0,0,0
"Champion, remove these intruders from MY lair! [DNT]",,180055,0,0,0,70,0,0,0,0,0,0,0,0,0,0
来吧，勇士。是时候做个了断了。,,180222,0,0,0,70,0,6,142266,0,0,0,0,0,0,0
,是时候离开这儿了。我们奥格瑞玛见。,180894,0,0,0,68,0,0,0,142424,0,0,0,0,0,0
,为什么部落不要我们？,180896,0,0,0,68,0,0,0,0,6,0,0,0,0,0
,能走出沙漠是很好。,180897,0,0,0,68,0,0,0,0,1,0,0,0,0,0
,所以我们要向部落证明自己？这应该不是问题。,180898,0,0,0,68,0,0,0,0,6,0,0,0,0,0
我从不愿意将人拒之门外，但是部落目前内部困难重重，确实无法再添新成员了。,,180899,0,0,0,68,0,0,0,0,1,0,0,0,0,0
要我说我们还是有进展的，$p！,,180956,0,0,0,68,0,0,0,0,1,0,0,0,0,0
,要想阻止纳迦，我们必须摧毁他们首领的护盾。全靠你了！,180961,0,74381,0,68,0,0,0,142420,0,0,0,0,0,0
,让我们一起享受这份时光吧。,180992,0,0,1,70,0,6,0,139711,0,0,0,0,0,0
噗！<嗞嗞>,,181143,0,0,0,68,0,0,0,0,0,0,0,0,0,0
你赢了！,你赢了！,181480,0,0,0,68,0,0,0,0,0,0,0,0,0,0
,也许更糟。,181890,0,0,1,70,0,6,0,139980,0,0,0,0,0,0
,对于命运的残酷，我比任何人都要了解。,181891,0,0,1,70,0,6,0,139981,0,0,0,0,0,0
