ID,Name_lang,Location_lang,Description_lang,MapPos[0],MapPos[1],WorldPos[0],WorldPos[1],GarrTypeID,GarrMissionTypeID,GarrFollowerTypeID,MaxFollowers,MissionCost,MissionCostCurrencyTypesID,OfferedGarrMissionTextureID,UiTextureKitID,EnvGarrMechanicID,EnvGarrMechanicTypeID,PlayerConditionID,GarrMissionSetID,TargetLevel,TargetItemLevel,MissionDuration,TravelDuration,OfferDuration,BaseCompletionChance,BaseFollowerXP,OvermaxRewardPackID,FollowerDeathChance,AreaID,Flags,AutoMissionScalar,AutoMissionScalarCurveID,AutoCombatantEnvCasterID
1213,训练中的部队,达拉然,我们已经招募了一些部队，可以用来为勇士提供增援。派他们去执行例行的侦察任务。,457,432,-864.1675,4490.8,3,70,4,3,20,1220,0,247,0,0,41571,153,100,760,3600,0,0,0,100,0,0,7502,128,1,0,0
1214,不要叫他邋遢鬼,至高岭,至高岭的部族害怕在夜里离开家门，因为有只巨大的猫科野兽潜行在他们村庄的边境附近。,501,113,5131.1094,3666.7988,3,71,4,3,250,1220,0,248,0,0,5793,168,110,805,14400,0,129600,0,3000,128,0,7503,0,1,0,0
1215,神器：艾露尼斯，护法者之杖,扭曲虚空,艾露尼斯最著名的经历是作为提瑞斯法守护者中唯一的女性成员艾格文的武器。但据很多故事中说，这把法杖的历史要比艾格文古老得多。在离开她的手中之后，这把法杖被藏在一个秘密的地窟里，一直尘封未动。,225,559,-3250.9102,8866.48,3,70,4,2,500,1220,0,249,0,0,5703,218,102,760,3600,0,0,0,100,26,0,7879,0,1,0,0
1216,神器：烈焰之击,扭曲虚空,用精灵语命名的烈焰之击原本是逐日者家族所使用的战斗武器。这把剑最终遗失在诺森德。,225,559,-3250.9102,8866.48,3,70,4,2,500,1220,0,249,0,0,5703,218,102,760,3600,0,0,0,100,26,0,7879,0,1,0,0
1217,神器：黑檀之寒,扭曲虚空,阿洛迪的圣杖黑檀之寒曾经是燃烧军团恶魔的克星。在阿洛迪从守护者的位置上退下来后，这把法杖传给了他的徒弟，并最终在时间的长河中失去了踪迹。也许除了阿洛迪本人，没人知道它现在的下落。,225,559,-3250.9102,8866.48,3,70,4,2,500,1220,0,249,0,0,5703,218,102,760,3600,0,0,0,100,26,0,7879,0,1,0,0
1218,混淆视听：达拉然,达拉然,要摆脱军情七处的追踪，我们得演出戏。先从我们的大法师卡德加开始吧。,456,439,-1006.2305,4519.21,3,70,4,3,50,1220,0,247,0,0,41693,183,102,760,3600,0,0,0,600,89,0,7502,0,1,0,0
1219,混淆视听：风暴峡湾,风暴峡湾,希尔瓦娜斯·风行者在风暴峡湾中消失了。让军情七处的人以为我们对她的下落非常着急。我们确实很着急，但还是需要安排一个作为诱饵的特工，引起军情七处的注意。,598,208,3341.0498,1848.3389,3,70,4,3,50,1220,0,250,0,0,45167,183,102,760,3600,0,0,0,600,89,0,7541,0,1,0,0
1220,混淆视听：阿苏纳,阿苏纳,我们在阿苏纳有个深藏不露的联络人。他有很多名字，其中一个是沙考尔先生。派些人去那里和他“谈谈”。,333,415,-551.6162,6820.71,3,70,4,3,50,1220,0,246,0,0,45168,183,102,760,3600,0,0,0,600,89,0,7334,0,1,0,0
1221,混淆视听：至高岭,至高岭,至高岭的部族有非常优秀的战士、猎人和萨满。但他们最不擅长隐匿和潜行。监视每个部族的营地。,470,172,4022.9795,4263.49,3,70,4,3,50,1220,0,248,0,0,45169,183,102,760,3600,0,0,0,600,89,0,7503,0,1,0,0
1222,混淆视听：苏拉玛,苏拉玛,苏拉玛的夜之子中一定发生了什么。很不幸，他们的城市有太多的保护措施。我们要让军情七处的人认为我们在努力侦察。,447,308,1465.7495,4689.6904,3,70,4,3,50,1220,0,251,0,0,45170,183,102,760,3600,0,0,0,600,89,0,7637,0,1,0,0
1223,集合织梦者：格拉哈姆·银爪,阿苏纳,格拉哈姆·银爪是一位具有巨大潜力的年轻德鲁伊，他带领我们的斥候前往了苏拉玛的边缘地区。但他碰到了军团的捕猎活动，需要支援。,398,225,3028.499,5598.92,3,70,4,3,50,1220,0,246,0,0,41776,156,102,760,3600,0,0,0,600,89,0,7334,0,1,0,0
1224,为传送门供能：灰谷,灰谷,就连灰谷的森林里，也有人发现了堕落者瑞萨扎尔所率领的萨特。他们可能很快就会对我们发动全面进攻。,436,432,-864.1631,4888.58,3,70,4,3,50,1220,0,249,0,0,40362,157,108,760,3600,0,0,0,1800,89,0,331,0,1,0,0
1225,为传送门供能：月光林地,月光林地,末日守卫密特隆聚集了费伍德森林里的萨特，开始攻击月光林地！我们不能让月光林地落在燃烧军团的手上。,460,442,-1063.0605,4433.9707,3,70,4,3,50,1220,0,249,0,0,40362,157,108,760,3600,0,0,0,1800,89,0,493,0,1,0,0
1226,为传送门供能：安杜塔拉,瓦尔莎拉,我们曾经的好友现在已经被梦魇所占据，安杜塔拉附近的树妖看护者也堕落了。,335,225,3028.499,6792.29,3,70,4,3,50,1220,0,252,0,0,40362,157,108,760,3600,0,0,0,1800,89,0,7558,0,1,0,0
1227,为传送门供能：卡德拉尔,瓦尔莎拉,我们收到了消息称神谕者泰德瑞丝，一个强大的纳迦女巫，一直在与暗魔萨特会面了。杀掉她和她的同伙。,320,163,4193.46,7076.4297,3,70,4,3,50,1220,0,252,0,0,40362,157,108,760,3600,0,0,0,1800,89,0,7558,0,1,0,0
1231,99.0 [reuse me],[PH],99.0 [reuse me],374,402,-295.89502,6053.54,3,70,4,3,5,1220,0,246,0,0,0,218,110,760,1800,0,0,0,100,26,0,7334,192,1,0,0
1232,[PH],[PH],[PH],204,541,-2909.9502,9264.27,3,70,4,2,10,1220,0,249,0,0,5703,218,110,760,7200,0,0,0,100,0,0,7534,192,1,0,0
1233,慰劳前线,破碎海滩,自从燃烧军团入侵以来，艾泽拉斯各地的牧师都一直在前线为我们的盟友提供救助。是时候派人过去减轻他们的压力了。,547,438,-977.8203,2814.4004,3,70,4,3,50,1220,0,249,0,0,41887,185,100,760,3600,0,0,0,300,89,0,7543,0,1,0,0
1234,神圣之地：圣光之愿礼拜堂,东瘟疫之地,从银色黎明的时代开始，圣光之愿礼拜堂就一直是圣光在艾泽拉斯大陆上的信标和灯塔。前去那里收集一块圣光的碎片。,456,438,-977.8203,4519.21,3,70,4,3,50,1220,0,249,0,0,41889,186,102,760,3600,0,0,0,600,89,0,139,0,1,0,0
1235,神圣之地：埃索达,埃索达,埃索达的牧师们长期以来都保留着圣光的传统。从埃索达收集一块碎片。要小心，燃烧军团可能会被碎片吸引而来。,457,439,-1006.2305,4490.8,3,70,4,3,50,1220,0,249,0,0,45162,186,102,760,3600,0,0,0,600,89,0,3557,0,1,0,0
1236,神圣之地：乌瑟尔之墓,西瘟疫之地,光明使者乌瑟尔是白银之手骑士团的第一个圣骑士，他对圣光的信仰从未动摇。他的墓地对圣光的追随者来说无比神圣，但也会吸引一些邪恶的灵魂。,465,447,-1148.3018,4348.7305,3,70,4,3,50,1220,0,249,0,0,45163,186,102,760,3600,0,0,0,600,89,0,139,0,1,0,0
1237,神圣之地：奥金顿,奥金顿,在奥金顿的地下深处，纳鲁德欧里已经再生，成为纯净的圣光存在。到这座神圣之所看一看。,459,442,-1063.0605,4462.379,3,70,4,3,50,1220,0,249,0,0,45164,186,102,760,3600,0,0,0,600,89,0,3917,0,1,0,0
1238,神圣之地：太阳井,奎尔丹纳斯岛,燃烧军团会不惜一切代价阻止我们让小精灵重新获得活力。在我们收集到最后一块碎片之前，燃烧军团会一直对我们围追堵截。,459,439,-1006.2305,4462.379,3,70,4,3,50,1220,0,249,0,0,45165,186,102,760,3600,0,0,0,600,89,0,4075,0,1,0,0
1239,渗透敌军,艾泽拉斯,为实现维伦的预言，我们必须渗透到敌人内部，看看是否能将他们中的某些人变为我们的盟友。,459,439,-1006.2305,4462.379,3,70,4,3,20,1220,0,249,0,0,41888,184,108,760,3600,0,0,0,1800,0,0,7502,0,1,0,0
1240,流明石：法罗纳尔,阿苏纳,法罗纳尔的艾瑞达人使用流明石锻造武器。攻击他们的熔炉，带走我们所寻找的金属，对他们造成双重打击。,285,405,-352.72656,7729.939,3,70,4,3,50,1220,0,246,0,0,41890,187,108,760,3600,0,0,0,1800,89,0,7334,0,1,0,0
1241,流明石：苏拉玛城,苏拉玛,苏拉玛城的夜之子正在研究流明石的性质，用以强化他们的建筑。进入城市，偷走他们的货物。,482,320,1238.4395,4036.1797,3,70,4,3,50,1220,0,251,0,0,44674,187,108,760,3600,0,0,0,1800,89,0,7637,0,1,0,0
1242,流明石：风暴峡湾,风暴峡湾,我们的斥候报告说，维库人已经获得了一箱流明石武器，准备将它们熔铸，为他们的幼龙打造护甲。,606,231,2914.8496,1706.2705,3,70,4,3,50,1220,0,250,0,0,44675,187,108,760,3600,0,0,0,1800,89,0,7541,0,1,0,0
1243,流明石：破碎海滩,破碎海滩,恶魔们遗留的流明石武器散布在破碎海滩各处。如果我们动作快点，还可以回收那些武器。,547,454,-1290.3701,2814.4004,3,70,4,3,50,1220,0,249,0,0,44676,187,108,760,3600,0,0,0,1800,89,0,7543,0,1,0,0
1244,流明石：瓦丝琪尔,瓦丝琪尔,很久以前，我们运送流明石的船只在瓦丝琪尔上方遭遇了恐怖的暴风雨，不幸沉没了。更不幸的是，纳迦们在我们之前发现了这批货物。,456,445,-1119.8906,4519.21,3,70,4,3,100,1220,0,249,0,0,44677,187,108,760,3600,0,0,0,1800,89,0,5146,0,1,0,0
1245,肃清马顿,破碎深渊马顿,蛛后还有一些部队残留在马顿，就在我们的下方。他们会对邪能之槌造成威胁。,460,441,-1034.6494,4433.9707,3,70,4,3,20,1220,0,249,0,0,41925,188,102,760,3600,0,0,0,600,89,0,7502,0,1,0,0
1246,马迪亚斯究竟在哪？：明显的起点,破碎海滩,要寻找马迪亚斯·肖尔大师，我们显然应该从破碎海滩开始。必须确定燃烧军团把他关押在哪里。,545,445,-1119.8906,2842.8096,3,70,4,3,50,1220,0,249,0,0,41972,189,108,760,3600,0,0,0,1800,89,0,7796,0,1,0,0
1247,马迪亚斯究竟在哪？：黑鸦堡垒,瓦尔莎拉,马迪亚斯被关押的地方不停变化。迪瑟洛克是个很聪明的恐惧魔王。种种线索都在指向黑鸦堡垒。真可惜，你们之前都没发现他。,361,190,3682.0095,6309.26,3,70,4,3,50,1220,0,252,0,0,45171,189,108,760,3600,0,0,0,1800,89,0,7558,0,1,0,0
1248,马迪亚斯究竟在哪？：末世祭坛,阿苏纳,指挥中心末世祭坛漂浮在阿苏纳的法罗纳尔上空。突破进去，然后四处看看。,361,377,158.72461,6309.26,3,70,4,3,50,1220,0,246,0,0,45172,189,108,760,3600,0,0,0,1800,89,0,7334,0,1,0,0
1249,马迪亚斯究竟在哪？：勇者之门,风暴峡湾,燃烧军团在维库人中有个强力的盟友，神王斯科瓦尔德。也许他们把马迪亚斯·肖尔关押在了勇者之门。,612,238,2772.7798,1592.6094,3,70,4,3,50,1220,0,250,0,0,45173,189,108,760,3600,0,0,0,1800,89,0,7541,0,1,0,0
1250,马迪亚斯究竟在哪？：军情七处,暴风城,我们好像失去了线索。只能背水一战了。潜入到军情七处总部，看看迪瑟洛克有没有留下任何线索。,456,439,-1006.2305,4519.21,3,70,4,3,50,1220,0,249,0,0,45174,189,108,760,3600,0,0,0,1800,89,0,1519,0,1,0,0
1251,敌人之血：风暴峡湾,风暴峡湾,很多蔑魔者聚集在英灵殿的大门前，其中包括一个魁梧的蛮兵，斩杀者诺萨米尔。杀了他，收集他的血液。,595,225,3028.499,1905.1592,3,70,4,3,50,1220,0,250,0,0,42035,190,102,760,3600,0,0,0,600,89,0,7541,0,1,0,0
1252,敌人之血：瓦尔莎拉,瓦尔莎拉,瓦尔莎拉的德鲁伊正忙于应对萨特和梦魇。我们可以帮帮他们，摧毁疫病使者基兹法克斯所率领的萨特军团。,346,226,3000.0898,6593.401,3,70,4,3,50,1220,0,252,0,0,44565,190,102,760,3600,0,0,0,600,89,0,7558,0,1,0,0
1253,敌人之血：至高岭,至高岭,燃烧军团将死者的尸体复活，他们亵渎了至高岭部族神圣的埋骨之地。我们必须还他们安息。,471,172,4022.9795,4235.0703,3,70,4,3,50,1220,0,248,0,0,44566,190,102,760,3600,0,0,0,600,89,0,7503,0,1,0,0
1254,敌人之血：阿苏纳,阿苏纳,在邪兽巢穴里，燃烧军团制造了新的魔法猎犬种类，它们的韧性异常恐怖。我们必须中断他们的行为，杀掉邪能哺育者阿格诺莎。,352,389,-68.58447,6479.7397,3,70,4,3,50,1220,0,246,0,0,44567,190,102,760,3600,0,0,0,600,89,0,7334,0,1,0,0
1255,敌人之血：苏拉玛,苏拉玛,在邪魂堡垒中，巨型地狱火和魔蝠会攻击任何靠近的人。干掉几个这样的敌人，收集它们的鲜血供我们使用。,463,291,1778.2993,4377.1406,3,70,4,3,50,1220,0,251,0,0,44568,190,102,760,3600,0,0,0,600,89,0,7637,0,1,0,0
1256,向牧师派出大使,虚空之光神殿,我们需要向虚空之光神殿的牧师们派出一名大使。但沿途可能会有危险。派玛克斯韦尔·泰罗索斯去吧。,459,439,-1006.2305,4462.379,3,70,4,3,50,1220,0,249,0,0,5703,26,102,760,3600,0,0,0,600,89,0,7834,0,1,0,0
1258,调查英灵殿,风暴峡湾,我们收到消息说，另外一件泰坦圣物可能在风暴峡湾上方的英灵殿里。我们需要进行相关调查。,627,246,2630.7095,1308.4805,3,75,4,3,500,1220,0,250,124,0,47622,192,110,810,43200,0,259200,0,3000,109,0,7541,257,1,0,0
1259,骑手萨拉纳尔,暗影界,如果想让四骑士回归，需要有合适的战马。给骑手萨拉纳尔发出消息，让他来阿彻鲁斯。,450,442,-1063.0605,4632.8594,3,70,4,3,50,1220,0,249,0,0,42090,193,100,760,3600,0,0,0,300,0,0,7679,0,1,0,0
1260,堕落战马：冰冻皇冠的鞍座,冰冠冰川,骑手萨拉纳尔需要阿尔萨斯·米奈希尔曾经的坐骑“无敌”的鞍座。自从阿尔萨斯被击败后，鞍座就遗失在了冰冠冰川。,454,444,-1091.4707,4547.62,3,70,4,3,50,1220,0,249,0,0,42095,194,102,760,3600,0,0,0,600,89,0,7679,0,1,0,0
1261,堕落战马：男爵的鞍座,斯坦索姆,骑手萨拉纳尔需要瑞文戴尔曾经的坐骑死亡战马的鞍座。自从他被击败后，鞍座被送回了斯坦索姆。,454,444,-1091.4707,4547.62,3,70,4,3,50,1220,0,249,0,0,45141,194,102,760,3600,0,0,0,600,89,0,7679,0,1,0,0
1262,堕落战马：无头骑士的鞍座,血色修道院,骑手萨拉纳尔需要伟大的托马斯爵士，也就是无头骑士曾用过的鞍座。那个鞍座被埋藏在血色修道院的墓地中。,454,444,-1091.4707,4547.62,3,70,4,3,50,1220,0,249,0,0,45142,194,102,760,3600,0,0,0,600,89,0,7679,0,1,0,0
1263,堕落战马：猎手的鞍座,卡拉赞,骑手萨拉纳尔需要猎手阿图门曾经的坐骑“午夜”的鞍座。在卡拉赞废墟的某处应该可以找到那个鞍座。,454,444,-1091.4707,4547.62,3,70,4,3,50,1220,0,249,0,0,45143,194,102,760,3600,0,0,0,600,89,0,7679,0,1,0,0
1264,堕落战马：暗影缰绳,暗影界,骑手萨拉纳尔需要黑暗骑士曾用过的暗影缰绳。只能通过击败一名黑暗骑士来获取。,454,444,-1091.4707,4547.62,3,70,4,3,50,1220,0,249,0,0,45144,194,102,760,3600,0,0,0,600,89,0,7679,0,1,0,0
1265,调查黑心林地,瓦尔莎拉,即使是在影子形态下，萨维斯也能将他的力量延伸到沙拉达希尔，折磨我们的盟友。我们必须调查腐蚀的情况。,335,232,2886.4297,6792.29,3,75,4,3,500,1220,0,252,124,0,47622,192,110,810,43200,0,259200,0,3000,106,0,7558,257,1,0,0
1266,调查紫罗兰监狱,达拉然,达拉然的紫罗兰监狱中囚禁着一些史上最危险的生物。我们不能让监狱落在燃烧军团的手上。快去调查！,462,441,-1034.6494,4405.55,3,75,4,3,500,1220,0,247,124,0,47622,192,110,810,43200,0,259200,0,3000,110,0,7502,257,1,0,0
1267,调查奈萨里奥的巢穴,至高岭,即使在陨落之后，死亡之翼依然在身后留下无数毁灭的痕迹。卓格巴尔在山下大兴工事，他们可能获得了强大的神器。,482,163,4193.46,4036.1797,3,75,4,3,500,1220,0,248,124,0,47622,192,110,810,43200,0,259200,0,3000,107,0,7503,257,1,0,0
1268,调查艾萨拉之眼,阿苏纳,虽然她自己还没现身，但艾萨拉女王依然用她的钢铁意志控制着纳迦。有传言称她正在寻找一件强大的圣物。,347,377,158.72461,6564.9805,3,75,4,3,500,1220,0,246,124,0,47622,192,110,810,43200,0,259200,0,3000,105,0,7334,257,1,0,0
1269,调查噬魂之喉,风暴峡湾,并非所有的维库人都会前往英灵殿。据说，那些受到诅咒的维库人会前往噬魂之喉，一艘航行在无尽之海上的恐怖航船。,610,244,2659.12,1621.0303,3,75,4,3,500,1220,0,250,124,0,47622,192,110,810,43200,0,259200,0,3000,109,0,7541,257,1,0,0
1270,调查魔法回廊,苏拉玛,苏拉玛城是个建筑界的奇迹，但它的伟大之处不仅仅只是地面上闪光的尖塔和街道。我们需要对下方进行深入调查。,456,272,2147.6802,4519.21,3,75,4,3,500,1220,0,251,124,0,47629,192,110,810,43200,0,259200,0,3000,108,0,7637,257,1,0,0
1271,邪恶技艺：死灵精华,暗影界,大药剂师普特雷斯曾是深受希尔瓦娜斯信任的顾问。他得到了应有的惩罚，但他本身可能依然很有用。前往暗影界，从他的灵魂中收集死灵精华吧。,454,444,-1091.4707,4547.62,3,70,4,3,50,1220,0,249,0,0,42101,195,108,760,3600,0,0,0,1800,89,0,7679,0,1,0,0
1272,邪恶技艺：恐惧精华,暗影界,被恐惧吞噬的大女皇夏柯希尔散播着毁灭。她的死亡，对于熊猫人来说是件好事……对我们也一样。前往暗影界，从她的灵魂中收集恐惧精华吧。,454,444,-1091.4707,4547.62,3,70,4,3,50,1220,0,249,0,0,45145,195,108,760,3600,0,0,0,1800,89,0,7679,0,1,0,0
1273,邪恶技艺：暗影精华,暗影界,缚魂者尼娅米是一名阴谋家和叛徒，她生前掌握着强大的暗影魔法。在死后，她成了暗影精华的完美载体。前往暗影界，从她的灵魂中收集暗影精华吧。,454,444,-1091.4707,4547.62,3,70,4,3,50,1220,0,249,0,0,45146,195,108,760,3600,0,0,0,1800,89,0,7679,0,1,0,0
1274,邪恶技艺：憎恨精华,暗影界,经历了丧子之痛后，海军上将戴林·普罗德摩尔的心灵就被复仇的渴望蒙蔽了。前往暗影界，从他的灵魂中收集憎恨精华吧。,454,444,-1091.4707,4547.62,3,70,4,3,50,1220,0,249,0,0,45147,195,108,760,3600,0,0,0,1800,89,0,7679,0,1,0,0
1275,邪恶技艺：黑暗精华,暗影界,阿鲁高曾经是吉尔尼斯的大法师，他释放了狼人，而狼人的攻击不分敌我。前往暗影界，从他的灵魂中收集黑暗精华吧。,454,444,-1091.4707,4547.62,3,70,4,3,50,1220,0,249,0,0,45148,195,108,760,3600,0,0,0,1800,89,0,7679,0,1,0,0
1276,调查黑鸦堡垒,瓦尔莎拉,黑鸦堡垒的墓地中有复活的亡者，我们认为是已逝的拉文凯斯家族成员。,349,179,3880.909,6536.5703,3,75,4,3,500,1220,0,252,124,0,47622,192,110,810,43200,0,259200,0,3000,106,0,7558,257,1,0,0
1277,调查群星庭院,苏拉玛,即使是在混乱的时期，苏拉玛城的居民们仍然尽力维持着日常的生活。然而群星庭院里可能会有非常有价值的情报。,500,315,1323.6792,3695.2197,3,75,4,3,500,1220,0,251,124,0,47634,192,110,810,43200,0,259200,0,3000,108,0,7637,257,1,0,0
1278,调查守望者地窟,阿苏纳,当科达娜·邪歌背叛守望者时，玛维·影歌被迫释放了地窟中所有的囚犯。我们需要进行相关调查。,303,350,670.16895,7388.981,3,75,4,3,500,1220,0,246,124,0,47622,192,110,810,43200,0,259200,0,3000,104,0,7334,257,1,0,0
1279,直面我们的恐惧,瓦尔莎拉,瓦尔莎拉正在被梦魇所吞噬。在我们面对黑暗之前，先要派出部队前去调查腐蚀之力的核心。,349,179,3880.909,6536.5703,3,76,4,3,1000,1220,0,252,125,0,5793,196,110,830,57600,0,864000,0,3000,111,0,7558,323,1,0,0
1280,直面我们的恐惧,瓦尔莎拉,瓦尔莎拉正在被梦魇所吞噬。在我们面对黑暗之前，先要派出部队前去调查腐蚀之力的核心。,349,179,3880.909,6536.5703,3,76,4,3,1000,1220,0,252,125,0,5793,196,110,830,57600,0,864000,0,3000,111,0,7558,323,1,0,0
1281,直面我们的恐惧,瓦尔莎拉,瓦尔莎拉正在被梦魇所吞噬。在我们面对黑暗之前，先要派出部队前去调查腐蚀之力的核心。,349,179,3880.909,6536.5703,3,76,4,3,1000,1220,0,252,125,0,5793,196,110,830,57600,0,864000,0,3000,111,0,7558,323,1,0,0
1282,直面我们的恐惧,瓦尔莎拉,瓦尔莎拉正在被梦魇所吞噬。在我们面对黑暗之前，先要派出部队前去调查腐蚀之力的核心。,349,179,3880.909,6536.5703,3,76,4,3,1000,1220,0,252,125,0,5793,196,110,830,57600,0,864000,0,3000,111,0,7558,323,1,0,0
1283,调查邪魂堡垒,苏拉玛,在我们能够突破到另一边之前，得找到个最合适的地方来偷取燃烧军团的传送门。邪魂堡垒就是个待选的目标。,439,346,755.4087,4831.76,3,70,4,3,150,1220,0,251,0,0,45012,197,108,760,3600,0,0,0,1800,89,0,7637,0,1,0,0
1284,追踪巨虫,风暴峡湾,尤胡塔姆是只巨型蠕虫，它吞下了传说中的迦拉尔之角。派出你的勇士，找到这只野兽的下落！,560,235,2829.599,2558.67,3,70,4,3,50,1220,0,250,0,0,42130,197,100,760,3600,0,0,0,300,89,0,7541,0,1,0,0
1285,流明石：法罗纳尔,阿苏纳,在阿苏纳的军团营地：废墟，恶魔们储备着大量的武器。对那里的敌人发动突击，带回来所有能找到的流明石。,350,376,187.1377,6508.16,3,70,4,3,50,1220,0,246,0,0,42683,198,108,760,3600,0,0,0,1800,89,0,7334,0,1,0,0
1286,流明石：苏拉玛城,苏拉玛,夜之子正在把一大批流明石运到城墙的后方。在黑暗的掩护下发动攻击，为我们夺回那些金属！,453,287,1863.5391,4576.04,3,70,4,3,50,1220,0,251,0,0,44705,198,108,760,3600,0,0,0,1800,89,0,7637,0,1,0,0
1287,流明石：风暴峡湾,风暴峡湾,我们的斥候偶然发现了一支维库人的突击部队，他们都配备着流明石武器。我们可以对他们造成双重打击：消灭敌人，带走他们的武器为我们所用。,595,225,3028.499,1905.1592,3,70,4,3,50,1220,0,250,0,0,44706,198,108,760,3600,0,0,0,1800,89,0,7541,0,1,0,0
1288,流明石：破碎海滩,破碎海滩,破碎海滩到处都是战斗所留下的杂物，其中有大量的流明石供我们收集。要小心，恶魔依然在这片区域进行巡逻。,457,436,-949.40625,4490.8,3,70,4,3,50,1220,0,249,0,0,44713,198,108,760,3600,0,0,0,1800,89,0,7796,0,1,0,0
1289,流明石：瓦尔莎拉,瓦尔莎拉,瓦尔莎拉南部的纳迦们使用的武器是由流明石锻造而成。我们必须说服纳迦放弃那些武器。,303,193,3625.1897,7388.981,3,70,4,3,50,1220,0,252,0,0,44718,198,108,760,3600,0,0,0,1800,89,0,7558,0,1,0,0
1290,恶上加恶,沙塔斯城,想要吸引更多的恶棍、盗贼和其他各色歹徒，你需要给洛妮卡·静刃提供一个她无法拒绝的提议。派梵妮莎·范克里夫前往吧。,457,438,-977.8203,4490.8,3,70,4,1,20,1220,0,249,0,0,42719,127,100,760,120,0,0,0,100,0,0,7502,128,1,0,0
1293,谍战风云,暴风城,联盟的情报机构军情七处近期的行为非常古怪。派出我们的特工进入暴风城，对他们进行监视并收集情报。,456,445,-1119.8906,4519.21,3,70,4,3,50,1220,0,249,0,0,42773,199,100,760,3600,0,0,0,300,0,0,1519,0,1,0,0
1294,说服老扬希,荆棘谷,为了征调更多的凶犯加入到无冕者中，舰队上将特塞斯想要从我们中最厉害的好手开始。扬希·格里尔森这位海盗就是最好的人选。,456,436,-949.40625,4519.21,3,70,4,3,50,1220,0,249,0,0,42781,200,102,760,3600,0,0,0,300,89,0,5339,0,1,0,0
1295,直面我们的恐惧,瓦尔莎拉,瓦尔莎拉正在被梦魇所吞噬。在我们面对黑暗之前，先要派出部队前去调查腐蚀之力的核心。,349,179,3880.909,6536.5703,3,76,4,3,1000,1220,0,252,125,0,5793,196,110,830,57600,0,864000,0,3000,111,0,7558,323,1,0,0
1296,直面我们的恐惧,瓦尔莎拉,瓦尔莎拉正在被梦魇所吞噬。在我们面对黑暗之前，先要派出部队前去调查腐蚀之力的核心。,349,179,3880.909,6536.5703,3,76,4,3,1000,1220,0,252,125,0,5793,196,110,830,57600,0,864000,0,3000,111,0,7558,323,1,0,0
1297,直面我们的恐惧,瓦尔莎拉,瓦尔莎拉正在被梦魇所吞噬。在我们面对黑暗之前，先要派出部队前去调查腐蚀之力的核心。,349,179,3880.909,6536.5703,3,76,4,3,1000,1220,0,252,125,0,5793,196,110,830,57600,0,864000,0,3000,111,0,7558,323,1,0,0
1298,直面我们的恐惧,瓦尔莎拉,瓦尔莎拉正在被梦魇所吞噬。在我们面对黑暗之前，先要派出部队前去调查腐蚀之力的核心。,349,179,3880.909,6536.5703,3,76,4,3,1000,1220,0,252,125,0,5793,196,110,830,57600,0,864000,0,3000,111,0,7558,323,1,0,0
1299,直面我们的恐惧,瓦尔莎拉,瓦尔莎拉正在被梦魇所吞噬。在我们面对黑暗之前，先要派出部队前去调查腐蚀之力的核心。,349,179,3880.909,6536.5703,3,76,4,3,1000,1220,0,252,125,0,5793,196,110,830,57600,0,864000,0,3000,111,0,7558,323,1,0,0
1300,直面我们的恐惧,瓦尔莎拉,瓦尔莎拉正在被梦魇所吞噬。在我们面对黑暗之前，先要派出部队前去调查腐蚀之力的核心。,349,179,3880.909,6536.5703,3,76,4,3,1000,1220,0,252,125,0,5793,196,110,830,57600,0,864000,0,3000,111,0,7558,323,1,0,0
1301,直面我们的恐惧,瓦尔莎拉,瓦尔莎拉正在被梦魇所吞噬。在我们面对黑暗之前，先要派出部队前去调查腐蚀之力的核心。,349,179,3880.909,6536.5703,3,76,4,3,1000,1220,0,252,125,0,5793,196,110,830,57600,0,864000,0,3000,111,0,7558,323,1,0,0
1302,直面我们的恐惧,瓦尔莎拉,瓦尔莎拉正在被梦魇所吞噬。在我们面对黑暗之前，先要派出部队前去调查腐蚀之力的核心。,349,179,3880.909,6536.5703,3,76,4,3,1000,1220,0,252,125,0,5793,196,110,830,57600,0,864000,0,3000,111,0,7558,323,1,0,0
1303,暗夜要塞,苏拉玛,军团的力量横扫了暗夜要塞。在我们攻击夜之子要塞的心脏之前，先要派出部队前去进行调查。,456,290,1806.71,4519.21,3,76,4,3,1000,1220,0,251,125,0,5793,201,110,850,57600,0,864000,0,3000,111,0,7637,259,1,0,0
1304,暗夜要塞,苏拉玛,军团的力量横扫了暗夜要塞。在我们攻击夜之子要塞的心脏之前，先要派出部队前去进行调查。,456,290,1806.71,4519.21,3,76,4,3,1000,1220,0,251,125,0,5793,201,110,850,57600,0,864000,0,3000,111,0,7637,259,1,0,0
1305,暗夜要塞,苏拉玛,军团的力量横扫了暗夜要塞。在我们攻击夜之子要塞的心脏之前，先要派出部队前去进行调查。,456,290,1806.71,4519.21,3,76,4,3,1000,1220,0,251,125,0,5793,201,110,850,57600,0,864000,0,3000,111,0,7637,259,1,0,0
1306,暗夜要塞,苏拉玛,军团的力量横扫了暗夜要塞。在我们攻击夜之子要塞的心脏之前，先要派出部队前去进行调查。,456,290,1806.71,4519.21,3,76,4,3,1000,1220,0,251,125,0,5793,201,110,850,57600,0,864000,0,3000,111,0,7637,259,1,0,0
