ID,Name_lang,Location_lang,Description_lang,MapPos[0],MapPos[1],WorldPos[0],WorldPos[1],GarrTypeID,GarrMissionTypeID,GarrFollowerTypeID,MaxFollowers,MissionCost,MissionCostCurrencyTypesID,OfferedGarrMissionTextureID,UiTextureKitID,EnvGarrMechanicID,EnvGarrMechanicTypeID,PlayerConditionID,GarrMissionSetID,TargetLevel,TargetItemLevel,MissionDuration,TravelDuration,OfferDuration,BaseCompletionChance,BaseFollowerXP,OvermaxRewardPackID,FollowerDeathChance,AreaID,Flags,AutoMissionScalar,AutoMissionScalarCurveID,AutoCombatantEnvCasterID
1150,[UNUSED]Spread the Word,達拉然,無冕者成立了，但我們還需要更多協助。,459,436,-949.4053,4462.379,3,70,4,2,20,1220,0,247,0,0,5703,218,100,700,15,0,0,0,100,0,0,7881,192,1,0,0
1151,大野狼,奧特蘭克山脈,拉文霍德領主提供了可觀的資金，希望能說服溫斯頓‧沃爾菲為無冕者效力。「孤狼」目前待在拉文霍德莊園。,459,444,-1091.4707,4462.379,3,70,4,3,20,1220,0,249,0,0,41365,153,100,760,3600,0,0,0,100,0,0,7502,128,1,0,0
1152,芙蕾雅之泉：鷹身人育母,高嶺,我們遭受鷹身人無情猛攻。前去抵禦攻擊，打倒敵方領袖。,506,155,4335.5293,3581.5605,3,70,4,3,50,1220,0,248,0,0,41424,125,108,760,3600,0,0,0,1800,89,0,7503,0,1,0,0
1153,遺失的容器：維爾薩拉,維爾薩拉,安杜塔拉已落入夢魘控制，薩維斯也正在追求容器的力量。他在那裡藏了一個容器碎片。取回容器，我們才能設陷捕捉哈卡爾。,364,199,3511.5293,6252.4395,3,70,4,3,50,1220,0,252,0,0,44324,176,108,760,3600,0,0,0,1800,89,0,7558,0,1,0,0
1154,遺失的容器：艾蘇納,艾蘇納,千燈神廟的幽魂偷走容器碎片，企圖強化自身的魔力。取回碎片，我們才能設陷捕捉哈卡爾。,338,409,-437.9619,6735.4707,3,70,4,3,50,1220,0,246,0,0,44325,176,108,760,3600,0,0,0,1800,89,0,7334,0,1,0,0
1155,額外配備,維爾薩拉,懷惡族母提供了清單，記載一些稀有的惡魔魔法物品。這些物品將能派上用場。,338,205,3397.88,6735.4707,3,70,4,3,50,1220,0,252,0,0,41521,177,100,760,3600,0,0,0,300,0,0,7558,0,1,0,0
1156,重返黑暗,黑暗神廟,貝拉斯‧曦刃要你派遣灰舌戰士潛入黑暗神廟。這是為迎戰阿卡瑪做準備。,454,442,-1063.0605,4547.62,3,70,4,3,50,1220,0,249,0,0,41522,178,102,760,1800,0,0,0,600,89,0,8239,0,1,0,0
1157,與看守者合作：看守者之島,艾蘇納,軍團入侵看守者鐵獄時，不只有伊利達瑞逃獄脫困。西拉‧月守請我們提供協助。,349,379,130.31055,6536.5703,3,70,4,3,50,1220,0,246,0,0,41529,179,102,760,3600,0,0,0,600,89,0,7334,0,1,0,0
1158,與看守者合作：史寇沃克斯,維爾薩拉,西拉‧月守要求我們生擒或是擊殺一名叫做史寇沃克斯的薩特。他最後的行蹤出現在潮汐沼澤。,338,228,2971.6694,6735.4707,3,70,4,3,50,1220,0,252,0,0,45151,179,102,760,3600,0,0,0,600,89,0,7558,0,1,0,0
1159,與看守者合作：梅洛卡，托洛卡之子,高嶺,梅洛卡，托洛卡之子，是新魔化圖騰部族的首領。他立誓效忠燃燒軍團。看守者請我們對付他。,460,157,4307.1094,4433.9707,3,70,4,3,50,1220,0,248,0,0,45152,179,102,760,3600,0,0,0,600,89,0,7503,0,1,0,0
1160,與看守者合作：法斯納,斯鐸海姆,遭到惡魔腐化的風暴龍法斯納，偶爾會離開索林姆之巔的巢穴。看守者不斷遭受他的侵擾。,589,237,2801.189,2018.8203,3,70,4,3,50,1220,0,250,0,0,45153,179,102,760,3600,0,0,0,600,89,0,7541,0,1,0,0
1161,與看守者合作：『腐化者』瑪卓司,蘇拉瑪爾,名為『腐化者』瑪卓司的埃雷達爾說服好幾個看守者精兵，變節投奔燃燒軍團。,466,308,1465.7495,4320.3105,3,70,4,3,50,1220,0,251,0,0,45154,179,102,760,3600,0,0,0,600,89,0,7637,0,1,0,0
1162,危險逼近,無盡之海,一艘軍團指揮艦出現在海平線上。派出勇士讓他們遠離漂流島！,696,386,-0.0009765625,0,3,70,4,3,50,1220,0,249,0,0,41550,180,110,760,1800,0,0,0,1800,89,0,7656,0,1,0,0
1163,扭曲的靈魂,艾蘇納,艾蘇納亡靈死後仍舊無法長眠。『險惡者』脊拉摩召集了亡靈法師大軍。阻止她，讓亡靈獲得安息。,394,397,-210.65234,5684.1606,3,71,4,3,100,1220,0,246,0,0,38892,167,100,760,7200,0,129600,0,200,245,0,7334,0,1,0,0
1164,作戰！,斯鐸海姆,海巨人肆虐斯鐸海姆北部海岸，對該海域所有船隻造成嚴重損傷。我們必須掃蕩那個海岸。,622,228,2971.6694,1393.7197,3,71,4,3,100,1220,0,250,0,0,0,164,101,760,14400,0,129600,0,400,669,0,7541,0,1,0,0
1165,為海啜泣,斯鐸海姆,悲泣崖底部，有一個受到驚擾的水元素，害我們無法接近飛天船艦的殘骸。,565,181,3852.4993,2473.4307,3,71,4,3,100,1220,0,250,0,0,44651,164,102,760,18000,0,129600,0,600,245,0,7541,0,1,0,0
1166,遺跡交響曲,艾蘇納,遭到毀棄的聖所，如今只是讓人想起悲傷過去的殘物。可是遠古守護者依然堅守崗位。我們應該讓希法諾斯安息。,332,324,1153.1992,6849.12,3,71,4,3,150,1220,0,246,0,0,44650,164,102,760,21600,0,129600,0,600,669,0,7334,0,1,0,0
1167,夢魘之物,維爾薩拉,在夢魘邊境的薩特，竟試圖把腐化傳播到瑪洛尼避難所之前。打倒他們的領袖『狡黠者』卡拉吉斯。,370,210,3312.6394,6138.7793,3,71,4,3,100,1220,0,252,0,0,44651,164,102,760,7200,0,129600,0,600,245,0,7558,0,1,0,0
1168,軍火測試,高嶺,山丘雙頭巨人異常強悍堅韌。他們是拿來測試彈藥的絕佳目標。,482,185,3767.249,4036.1797,3,71,4,3,100,1220,0,248,0,0,44633,164,104,760,14400,0,129600,0,1000,669,0,7503,0,1,0,0
1169,掃蕩沼澤,維爾薩拉,昔日祥和之地已淪為夢魘界域。可怕的生物在維爾薩拉散播黑暗與污穢。,311,276,2062.4395,7246.9097,3,71,4,3,100,1220,0,252,0,0,44642,164,104,760,14400,0,129600,0,1000,245,0,7558,0,1,0,0
1170,痛苦之風,高嶺,高嶺鷹身人不放過任何機會，不斷騷擾與詛咒我方盟友、竊取我方補給。我們必須主動攻擊他們的巢穴。,445,149,4449.1797,4718.1006,3,71,4,3,250,1220,0,248,0,0,5793,164,106,760,7200,0,129600,0,1400,92,0,7503,0,1,0,0
1171,閃亮海域,斯鐸海姆,不只是我們遇到魚人問題，魚人也偷走了維酷人的護甲。試著阻止『征服者』莫古爾吧。,554,217,3170.5696,2672.331,3,71,4,3,150,1220,0,250,0,0,44651,164,101,760,7200,0,129600,0,400,245,0,7541,0,1,0,0
1172,乘龍之翼,斯鐸海姆,風暴之翼族母在斯鐸海姆的高山中繁衍幼龍，擴張牠的血脈。我們必須殺死她與她的幼龍。,601,269,2204.5093,1791.5098,3,71,4,3,100,1220,0,250,0,0,44643,164,105,760,14400,0,129600,0,1200,245,0,7541,0,1,0,0
1173,黏稠任務,蘇拉瑪爾,有位盟友相信蘇拉瑪爾巨蟾安納克斯能分泌某種有用的毒液。找出安納克斯，看看能有什麼發現。,420,259,2374.9888,5201.1304,3,71,4,3,150,1220,0,251,0,0,44632,165,103,760,28800,0,129600,0,800,669,0,7637,0,1,0,0
1174,削減惡魔,蘇拉瑪爾,魔魂堡不斷送出煉獄火，快到我們無法招架。我們必須削減煉獄火的數量，阻止燃燒軍團不斷降下災厄。,489,346,755.41064,3894.1104,3,71,4,3,250,1220,0,251,0,0,5793,165,106,760,21600,0,129600,0,1400,92,0,7637,0,1,0,0
1175,切勿下水,高嶺,高嶺部族深為當地湖泊潛伏的巨魚所苦。甚至連一些漁夫都被這條魚抓走了。,471,105,5273.1797,4235.0703,3,71,4,3,150,1220,0,248,0,0,44646,165,108,760,7200,0,129600,0,1800,245,0,7503,0,1,0,0
1176,臉部重擊,高嶺,高嶺山巔有個單獨行動的雙頭巨人不斷殘殺行經旅人。去消滅『重擊者』歐布多布。,489,164,4165.04,3894.1104,3,71,4,3,100,1220,0,248,0,0,44634,165,105,760,14400,0,129600,0,1200,669,0,7503,0,1,0,0
1177,風暴天譴,斯鐸海姆,我們的盟友在風裂小徑遭遇風暴攔阻。風暴很有可能是甦醒的風暴元素造成的。去除掉刃風。,571,279,2005.6094,2359.7803,3,71,4,3,250,1220,0,250,0,0,5793,165,102,760,21600,0,129600,0,600,92,0,7541,0,1,0,0
1178,墓地之寒,斯鐸海姆,除了不死王者與英雄，維酷人墓地還有其它讓人擔憂的怪物。不論是生者亡靈，『墓塚之寒』斐幽雷格都會一律攻擊。,593,237,2801.189,1933.581,3,71,4,3,150,1220,0,250,0,0,44650,165,102,760,7200,0,129600,0,600,669,0,7541,0,1,0,0
1179,織網者,蘇拉瑪爾,蜘蛛已佔領蘇拉瑪爾月落居所附近的庭園。我們必須破壞此地蛛網，為部隊開路。,510,299,1636.2295,3496.3203,3,71,4,3,100,1220,0,251,0,0,44641,165,103,760,14400,0,129600,0,800,245,0,7637,0,1,0,0
1180,暗影殘軀,蘇拉瑪爾,琥珀谷的恬靜庭園已被凋萎者枯槁的殘軀攻陷。其中，沙蘭變得尤其強大。,432,326,1124.7896,4973.83,3,71,4,3,250,1220,0,251,0,0,5793,165,101,760,28800,0,129600,0,400,92,0,7637,0,1,0,0
1181,馴犬者,斯鐸海姆,有一位名為馴犬者伊萊的狼人獵人，擅自決定追殺被遺忘者，卻違背任何上級命令。,581,297,1664.6494,2160.88,3,72,4,3,150,1220,0,250,0,0,0,168,110,805,39600,0,129600,0,3000,118,0,7541,0,1,0,0
1182,石之后,維爾薩拉,鷹身人族母席爾曦在維爾薩拉森林中，打造了太過酷似生人的雕像。,285,247,2602.3003,7729.939,3,71,4,3,100,1220,0,252,0,0,0,166,110,765,14400,0,129600,0,3000,670,0,7558,0,1,0,0
1183,鷹身人肆虐,維爾薩拉,蟲爪鷹身人佔領了晦沼村。昔日居民想尋回失竊財寶並報復鷹身人。完成他們這兩個心願。,355,253,2488.6396,6422.9194,3,71,4,3,150,1220,0,252,0,0,0,166,110,770,36000,0,129600,0,3000,670,0,7558,0,1,0,0
1184,巨人囤積者,高嶺,我們雖然不太介意看到海巨人獵食魚人，但『囤積者』波達許已經開始攻擊任何接近其住處的生物。,463,185,3767.249,4377.1406,3,71,4,3,250,1220,0,248,0,0,5793,166,110,770,43200,0,129600,0,3000,92,0,7503,0,1,0,0
1185,狗頭蛇尾,高嶺,鷹身人酷愛偷竊飾品，根本防不勝防。天鬚部族竟然有個頭戴骷髏的狗頭人「骷髏帽」，卻有辦法藏匿於鷹身人山丘。,498,220,3113.7393,3723.63,3,72,4,3,150,1220,0,248,0,0,0,166,110,760,25200,0,129600,0,3000,249,0,7503,0,1,0,0
1186,近墨者黑,斯鐸海姆,維酷人在紋身中灌注古代魔法，對於縛墨者也極度尊崇。只要除掉縛墨者，維酷人就無法使用這種魔法。,575,204,3426.2903,2274.54,3,71,4,3,250,1220,0,250,0,0,5793,166,110,775,28800,0,129600,0,3000,92,0,7541,0,1,0,0
1187,志士之酬,斯鐸海姆,在斯寇亞胥牆之外，蒙羞而墮落的女盾侍菈葛紗企圖以蠻力強行加入華爾琪拉。,580,228,2971.6694,2189.2998,3,72,4,3,150,1220,0,250,0,0,0,166,110,760,50400,0,129600,0,3000,249,0,7541,0,1,0,0
1188,沙丘魔堡,艾蘇納,達拉然需要我們幫忙取得純淨之沙。最佳來源是惡名昭彰的沙元素沙灘巨靈。,379,448,-1176.7305,5968.2993,3,72,4,3,150,1220,0,246,0,0,0,166,110,780,25200,0,129600,0,3000,118,0,7334,0,1,0,0
1189,潛藏的事物,蘇拉瑪爾,維酷人戰士赫莎‧葛林多特一直在蘇拉瑪爾伏擊旅人。消滅她。,474,299,1636.2295,4178.25,3,71,4,3,250,1220,0,251,0,0,5793,166,110,760,28800,0,129600,0,3000,92,0,7637,0,1,0,0
1190,清晰之夜,斯鐸海姆,符文先知希吉德曾是盾息之島亡魂的照護者。他在黑爾拉亞玷汙古墓時發瘋了。去結束他的苦難吧。,619,243,2687.54,1450.5498,3,71,4,3,250,1220,0,250,0,0,5793,166,110,760,28800,0,129600,0,3000,92,0,7541,0,1,0,0
1191,山搖地動,高嶺,卓格巴與維酷人在山脈之王廳堂舉行種種詭異儀式，企圖駕馭山脈之力。阻止他們。,429,83,5699.38,5030.6504,3,71,4,3,150,1220,0,248,0,0,0,166,110,760,25200,0,129600,0,3000,670,0,7503,0,1,0,0
1192,夢魘儀式,維爾薩拉,恐懼根源的枝幹之下，強大薩特悚德瑞斯駕馭腐木能量，舉行夢魘儀式。,382,172,4022.9795,5911.471,3,71,4,3,150,1220,0,252,0,0,0,166,110,760,39600,0,129600,0,3000,670,0,7558,0,1,0,0
1193,船隻擱淺,艾蘇納,海巨人本來就常造成船難，但有其中一位特別致力於將任何經過的船隻拖上艾蘇納岩岸。,380,341,840.65576,5939.89,3,72,4,3,100,1220,0,246,0,0,0,166,110,760,18000,0,129600,0,3000,249,0,7334,0,1,0,0
1194,黑暗燭光,高嶺,根據狗頭人傳說，高嶺洞窟深處有個吞噬生命的黑暗怪物。它才是狗頭人懼怕黑暗的原因。,500,126,4875.3896,3695.2197,3,72,4,3,100,1220,0,248,0,0,0,166,110,760,14400,0,129600,0,3000,249,0,7503,0,1,0,0
1195,堆積如山,艾蘇納,達拉然法師需要超濃肥料。做這種肥料，最佳原料就是『大熊』麥克吃飽留下的穢物，在艾蘇納就能找到。,311,324,1153.1992,7246.9097,3,71,4,3,250,1220,0,246,0,0,5793,166,110,785,21600,0,129600,0,3000,92,0,7334,0,1,0,0
1196,雪白獸皮,高嶺,高嶺部族只有在最重要的儀式中才會使用受到鍾愛的威嚴領角鹿獸皮。這是一種稀有又難以捉摸的生物。追獵這種野獸。,513,172,4022.9795,3439.4912,3,71,4,3,100,1220,0,248,0,0,0,166,110,785,18000,0,129600,0,3000,670,0,7503,0,1,0,0
1197,捍衛者,斯鐸海姆,象牙哨兵看守斯寇亞胥，他們是用來抵禦拙劣者的泰坦傀儡。我們必須證明我們的勇士比較強大。,565,167,4108.2197,2473.4307,3,71,4,3,250,1220,0,250,0,0,5793,168,110,790,64800,0,129600,0,3000,92,0,7541,0,1,0,0
1198,逝者已矣,維爾薩拉,奇朗尼斯‧暮語的怨靈堅守著他在布瑞登溪上方的據點，不受控制也無法驅逐。,311,253,2488.6396,7246.9097,3,72,4,3,100,1220,0,252,0,0,0,168,110,760,14400,0,129600,0,3000,112,0,7558,0,1,0,0
1199,精靈之禍,蘇拉瑪爾,寇拉露恩雙頭巨人居住在蘇拉瑪爾的琥珀谷庭園。其中有一位最近造成嚴重傷亡，尤其喜歡選擇精靈做為攻擊目標。,479,272,2147.6802,4093.0098,3,71,4,3,250,1220,0,251,0,0,5793,168,110,790,32400,0,129600,0,3000,92,0,7637,0,1,0,0
1200,戰利品狩獵,維爾薩拉,薩特佩瑞斯以獵捕月爪谷德魯伊為樂，彷彿這些德魯伊都是他的戰利品！這次讓他也變成獵物。,395,201,3483.1204,5655.7505,3,72,4,3,150,1220,0,252,0,0,0,166,110,760,32400,0,129600,0,3000,249,0,7558,0,1,0,0
1201,飛龍摔角手,斯鐸海姆,維酷人會用特異的手法馴服風暴飛龍。『飛龍摔角手』格里瑪‧鐵拳就是其中一位。,457,146,4506.009,4490.789,3,72,4,3,150,1220,0,248,0,0,0,168,110,760,28800,0,129600,0,3000,249,0,7541,0,1,0,0
1202,餵食時間,高嶺,巨大無比的鵬鳥『飢餓者』克羅夏攻擊高嶺天角部族。牠讓全村陷入恐懼。,618,231,2914.8496,1478.96,3,72,4,3,100,1220,0,248,0,0,0,168,110,760,18000,0,129600,0,3000,249,0,7503,0,1,0,0
1203,用不著蟹籠,蘇拉瑪爾,戰爭使得補給吃緊，部隊很想品嚐鮮肉。巨大河蟹潮爪的肉量充足，應該能讓部隊吃上好一段時間。,427,246,2630.7095,5059.0703,3,72,4,3,100,1220,0,251,0,0,0,168,110,790,14400,0,129600,0,3000,118,0,7637,0,1,0,0
1204,污染自來水,達拉然,就算身在達拉然，我們也要加倍提防威脅。燃燒軍團從下水道入侵，企圖污染居民的飲用水。,456,445,-1119.8906,4519.21,3,72,4,3,100,1220,0,247,0,0,0,166,110,790,18000,0,129600,0,3000,118,0,7502,0,1,0,0
1205,攻擊準備：偵察敵陣,蘇拉瑪爾,艾萊莉請你派遣部隊偵察蘇拉瑪爾的魔魂堡。部隊抵達後要找出可能的捕捉目標。,445,300,1607.8193,4718.1006,3,70,4,3,50,1220,0,251,0,0,41555,181,108,760,3600,0,0,0,1800,89,0,7637,0,1,0,0
1206,攻擊準備：武器改良,魔錘號,並非人人都有戰刃神兵。如果要攻擊惡魔的世界，伊利達瑞最好要有更好的武器。,459,436,-949.40625,4462.379,3,70,4,3,50,1220,0,249,0,0,45155,181,108,760,3600,0,0,0,1800,89,0,8022,0,1,0,0
1207,攻擊準備：強取豪奪,蘇拉瑪爾,既然你勘查了魔魂堡內的燃燒軍團目標，現在該派遣最強部隊去捕捉他們了。,430,255,2460.2295,5002.24,3,70,4,3,50,1220,0,251,0,0,45156,181,108,760,3600,0,0,0,1800,89,0,7637,0,1,0,0
1208,攻擊準備：船艦保養,魔錘號,魔錘號已全面運作多年。捷斯需要全體動員，進行必要保養。,450,436,-949.40625,4632.8594,3,70,4,3,50,1220,0,249,0,0,45157,181,108,760,3600,0,0,0,1800,89,0,8022,0,1,0,0
1209,攻擊準備：魔魂在哪裡？！,魔錘號,遭擒的惡魔牢牢地關在魔錘號甲板下方，艾萊莉準備用奪魂鐮來展現她的慈悲。,460,442,-1063.0605,4433.9707,3,70,4,3,50,1220,0,249,0,0,45158,181,108,760,3600,0,0,0,1800,89,0,8022,0,1,0,0
1210,招募新血,達拉然,黯刃騎士團在亞榭洛創立了，不過我們需要盟友來對抗燃燒軍團。派出納茲格寧姆來對抗這個威脅。,459,436,-949.4053,4462.379,3,70,4,1,20,1220,0,247,0,0,41568,127,100,760,120,0,0,0,100,0,0,7502,128,1,0,0
1211,戰地部隊,艾蘇納,我方兵力數量大增，現在應該展現實力，在戰場上部署部隊。海巨人應該很適合用來考驗部隊能耐。,385,433,-892.58057,5854.651,3,70,4,3,20,1220,0,246,0,0,41569,153,100,760,3600,0,0,0,100,0,0,7334,128,1,0,0
1212,招募新血,達拉然,我們已將虛空之光神殿作為庇護所，現在應該派卡莉雅‧米奈希爾廣傳福音，招募新兵。,459,436,-949.4053,4462.379,3,70,4,1,20,1220,0,247,0,0,41570,127,100,760,120,0,0,0,100,0,0,7502,128,1,0,0
1213,訓練部隊,達拉然,我們招募到新血了，可以讓他們協助我方勇士。派他們去執行例行的偵察任務。,457,432,-864.1675,4490.8,3,70,4,3,20,1220,0,247,0,0,41571,153,100,760,3600,0,0,0,100,0,0,7502,128,1,0,0
1214,別叫他髒髒貓,高嶺,多虧了有隻大貓在村莊邊境徘徊，高嶺部族現在全都害怕在夜裡出門了。,501,113,5131.1094,3666.7988,3,71,4,3,250,1220,0,248,0,0,5793,168,110,805,14400,0,129600,0,3000,128,0,7503,0,1,0,0
1215,神兵：亞魯涅斯，尊者之杖,扭曲虛空,艾格文是亞魯涅斯最有名的持有者，也是提里斯法守護者中唯一的女性，不過這把武器遠在艾格文的年代之前就存在了。艾格文把亞魯涅斯傳給後人，最終這把武器被封印在秘密寶庫，至今沉眠此地。,225,559,-3250.9102,8866.48,3,70,4,2,500,1220,0,249,0,0,5703,218,102,760,3600,0,0,0,100,26,0,7879,0,1,0,0
1216,神兵：費羅米隆,扭曲虛空,費羅米隆在精靈語的意思是「焰擊之刃」，這把劍是由逐日者家族為作戰所鍛造。而費羅米隆最後遺落在北裂境。,225,559,-3250.9102,8866.48,3,70,4,2,500,1220,0,249,0,0,5703,218,102,760,3600,0,0,0,100,26,0,7879,0,1,0,0
1217,神兵：黯凜,扭曲虛空,艾洛岱的巨杖黯凜是燃燒軍團惡魔的剋星。艾洛岱卸下守護者重責後把這把巨杖傳給他的學徒，最後失落於時光的長河裡。現在無人知曉此杖下落，或許只有艾洛岱才知道吧。,225,559,-3250.9102,8866.48,3,70,4,2,500,1220,0,249,0,0,5703,218,102,760,3600,0,0,0,100,26,0,7879,0,1,0,0
1218,誤導軍情七處：達拉然,達拉然,如果我們要誤導軍情七處，就得好好演一場戲。讓我們先安排對大法師卡德加的假陰謀。,456,439,-1006.2305,4519.21,3,70,4,3,50,1220,0,247,0,0,41693,183,102,760,3600,0,0,0,600,89,0,7502,0,1,0,0
1219,誤導軍情七處：斯鐸海姆,斯鐸海姆,希瓦娜斯‧風行者女士在斯鐸海姆失蹤。讓軍情七處以為我們快找到她了。我們確實快找到她了，但我們會派出誘餌密探分散軍情七處注意力。,598,208,3341.0498,1848.3389,3,70,4,3,50,1220,0,250,0,0,45167,183,102,760,3600,0,0,0,600,89,0,7541,0,1,0,0
1220,誤導軍情七處：艾蘇納,艾蘇納,我們在艾蘇納發現一名潛藏的密探。他有許多名號，其中包括「薛克先生」。派人去「干擾」他。,333,415,-551.6162,6820.71,3,70,4,3,50,1220,0,246,0,0,45168,183,102,760,3600,0,0,0,600,89,0,7334,0,1,0,0
1221,誤導軍情七處：高嶺,高嶺,高嶺部族是出色的戰士、獵人與薩滿。但他們絕對不熟悉偷偷摸摸的勾當。監視所有部族的營地。,470,172,4022.9795,4263.49,3,70,4,3,50,1220,0,248,0,0,45169,183,102,760,3600,0,0,0,600,89,0,7503,0,1,0,0
1222,誤導軍情七處：蘇拉瑪爾,蘇拉瑪爾,蘇拉瑪爾的夜裔策畫著陰謀。可惜他們城市防衛太過嚴密，無從探查。不過我們還是該讓軍情七處看到我們的努力。,447,308,1465.7495,4689.6904,3,70,4,3,50,1220,0,251,0,0,45170,183,102,760,3600,0,0,0,600,89,0,7637,0,1,0,0
1223,召集織夢者：格雷姆‧銀爪,艾蘇納,年輕但富有潛力的德魯伊格雷姆‧銀爪率領我方斥候前往蘇拉瑪爾邊境。他不幸遭逢燃燒軍團的狩獵團，現在急需支援。,398,225,3028.499,5598.92,3,70,4,3,50,1220,0,246,0,0,41776,156,102,760,3600,0,0,0,600,89,0,7334,0,1,0,0
1224,啟動傳送門：梣谷,梣谷,有人在梣谷的森林中目擊到『墮落者』雷薩札率領著薩特部隊，他們可能就要發動全面猛攻。,436,432,-864.1631,4888.58,3,70,4,3,50,1220,0,249,0,0,40362,157,108,760,3600,0,0,0,1800,89,0,331,0,1,0,0
1225,啟動傳送門：月光林地,月光林地,末日守衛魔崔昂召集費伍德森林的薩特，對月光林地發動攻擊！我們不能讓月光林地落入燃燒軍團之手。,460,442,-1063.0605,4433.9707,3,70,4,3,50,1220,0,249,0,0,40362,157,108,760,3600,0,0,0,1800,89,0,493,0,1,0,0
1226,啟動傳送門：安杜塔拉,維爾薩拉,我們原先的盟友已遭夢魘吞噬，安杜塔拉附近的林精看守者同樣逃不過腐化。,335,225,3028.499,6792.29,3,70,4,3,50,1220,0,252,0,0,40362,157,108,760,3600,0,0,0,1800,89,0,7558,0,1,0,0
1227,啟動傳送門：卡爾德拉,維爾薩拉,神諭者泰翠絲指示我們，提到有個強大的納迦巫女曾經和暗魔薩特會面。殺掉納迦海巫和他的盟友。,320,163,4193.46,7076.4297,3,70,4,3,50,1220,0,252,0,0,40362,157,108,760,3600,0,0,0,1800,89,0,7558,0,1,0,0
1231,99.0 [reuse me],[PH],99.0 [reuse me],374,402,-295.89502,6053.54,3,70,4,3,5,1220,0,246,0,0,0,218,110,760,1800,0,0,0,100,26,0,7334,192,1,0,0
1232,[PH],[PH],[PH],204,541,-2909.9502,9264.27,3,70,4,2,10,1220,0,249,0,0,5703,218,110,760,7200,0,0,0,100,0,0,7534,192,1,0,0
1233,馳援前線,破碎海岸,自從燃燒軍團發動侵略，全艾澤拉斯的牧師都在前線協助我方盟友。是時候派出支援部隊了。,547,438,-977.8203,2814.4004,3,70,4,3,50,1220,0,249,0,0,41887,185,100,760,3600,0,0,0,300,89,0,7543,0,1,0,0
1234,神聖之地：聖光之願禮拜堂,東瘟疫之地,從銀色黎明的時代起，聖光之願禮拜堂一直是艾澤拉斯的聖光標竿。前往此地，收集聖光碎片。,456,438,-977.8203,4519.21,3,70,4,3,50,1220,0,249,0,0,41889,186,102,760,3600,0,0,0,600,89,0,139,0,1,0,0
1235,神聖之地：艾克索達,艾克索達,艾克索達牧師保留著聖光的悠久傳統。從艾克索達收集聖光碎片，注意同樣受聖光碎片吸引而來的燃燒軍團。,457,439,-1006.2305,4490.8,3,70,4,3,50,1220,0,249,0,0,45162,186,102,760,3600,0,0,0,600,89,0,3557,0,1,0,0
1236,神聖之地：烏瑟之墓,西瘟疫之地,『光明使者』烏瑟是白銀之手騎士團的首位聖騎士，他信仰堅定，從不動搖。烏瑟的墓地是聖光追隨者的聖地，但是此處也有可能引來邪靈。,465,447,-1148.3018,4348.7305,3,70,4,3,50,1220,0,249,0,0,45163,186,102,760,3600,0,0,0,600,89,0,139,0,1,0,0
1237,神聖之地：奧齊頓,奧齊頓,在奧齊頓地底深處，那魯迪歐瑞再次恢復為純粹的聖光。找出這座神聖的神殿。,459,442,-1063.0605,4462.379,3,70,4,3,50,1220,0,249,0,0,45164,186,102,760,3600,0,0,0,600,89,0,3917,0,1,0,0
1238,神聖之地：太陽井,奎爾達納斯之島,燃燒軍團會無所不用其極地阻止我們恢復幽光，並且會在收集到最後一塊碎片之前試圖阻撓我們。,459,439,-1006.2305,4462.379,3,70,4,3,50,1220,0,249,0,0,45165,186,102,760,3600,0,0,0,600,89,0,4075,0,1,0,0
1239,滲透敵人,艾澤拉斯,為了實現費倫的預言，我們應該潛入敵陣，確認敵陣中是否有可能的盟友。,459,439,-1006.2305,4462.379,3,70,4,3,20,1220,0,249,0,0,41888,184,108,760,3600,0,0,0,1800,0,0,7502,0,1,0,0
1240,輝石：法隆納,艾蘇納,法隆納的埃雷達爾使用輝石鍛造武器。攻擊他們的熔爐，拿走我們要的金屬，對敵人造成雙重打擊。,285,405,-352.72656,7729.939,3,70,4,3,50,1220,0,246,0,0,41890,187,108,760,3600,0,0,0,1800,89,0,7334,0,1,0,0
1241,輝石：蘇拉瑪爾城,蘇拉瑪爾,蘇拉瑪爾城的夜裔在研究輝石的特性，想藉此強化他們的傀儡。闖入城內，偷走補給。,482,320,1238.4395,4036.1797,3,70,4,3,50,1220,0,251,0,0,44674,187,108,760,3600,0,0,0,1800,89,0,7637,0,1,0,0
1242,輝石：斯鐸海姆,斯鐸海姆,我方斥候通報，維酷人得到一箱輝石武器。他們想要熔掉這些武器，替飛龍打造護甲。,606,231,2914.8496,1706.2705,3,70,4,3,50,1220,0,250,0,0,44675,187,108,760,3600,0,0,0,1800,89,0,7541,0,1,0,0
1243,輝石：破碎海岸,破碎海岸,惡魔在破碎海岸四處遺落了輝石武器。只要加快動作，我們就能取回那些武器。,547,454,-1290.3701,2814.4004,3,70,4,3,50,1220,0,249,0,0,44676,187,108,760,3600,0,0,0,1800,89,0,7543,0,1,0,0
1244,輝石：瓦許伊爾,瓦許伊爾,許久以前，有一股恐怖的風暴籠罩瓦許伊爾，一批輝石貨物因而落水消失。不幸的是，納迦可能會比我們先發現這批貨物。,456,445,-1119.8906,4519.21,3,70,4,3,100,1220,0,249,0,0,44677,187,108,760,3600,0,0,0,1800,89,0,5146,0,1,0,0
