Text_lang,Text1_lang,ID,LanguageID,ConditionID,EmotesID,Flags,ChatBubbleDurationMs,VoiceOverPriorityID,SoundKitID[0],SoundKitID[1],EmoteID[0],EmoteID[1],EmoteID[2],EmoteDelay[0],EmoteDelay[1],EmoteDelay[2]
但我女兒說的也有道理。救她出來需要無比的勇氣…我很敬佩這點。,,131627,0,0,0,70,0,0,109691,0,0,0,0,0,0,0
塔蘭姬擔心我分不清真正的敵人是誰。不過我可沒有糊塗到那種程度。,,131628,0,0,0,70,0,0,109692,0,0,0,0,0,0,0
我們就來看看部落能給贊達拉什麼。我允許此人進出大封印之地…暫時先這樣吧。,,131629,0,0,0,70,0,0,109693,0,0,0,0,0,0,0
這位勇士，你會成為全國上下注目的焦點。從今天起，我稱呼你為部落代表。,,131630,0,0,0,70,0,0,109695,0,0,0,0,0,0,0
只要我還是國王，我說的話就是律法。,,131631,0,0,0,70,0,0,109694,0,0,0,0,0,0,0
傳令下去…現在，你就是部落的代表了。,,131632,0,0,0,70,0,0,0,0,0,0,0,0,0,0
只有贊達拉人才能進入這神聖的地方！根據我們的律法…,,131633,0,0,0,70,0,0,109609,0,0,0,0,0,0,0
阿拉特…我和你的母親沒有一天不…,,131890,0,0,1,68,0,0,86171,0,0,0,0,0,0,0
,我們所做的一切都是在保護你。離開你，我心都碎了。,131891,0,0,1,68,0,0,0,86176,0,0,0,0,0,0
,卡嘉，你看下面！那是什麼？,131893,0,0,1,68,0,0,0,106073,0,0,0,0,0,0
,我們等下要穿越沼澤，只要待在空中別被看見，就不會有什麼問題。,131894,0,0,0,68,0,0,0,105869,0,0,0,0,0,0
,繼續飛，但願我們永遠不會發現。,131897,0,0,0,68,0,0,0,105870,0,0,0,0,0,0
,這裡是大災變之後的安多哈爾。部落跟聯盟正在這裡展開大戰。,131958,0,0,0,70,0,0,0,85278,0,0,0,0,0,0
在那邊！聽我的命令，殺了那條龍！,,131959,0,0,397,70,0,0,0,0,0,0,0,0,0,0
,看吧，這就是當地精的壞處。有時候部落士兵就是會忽然想踢你一腳。煩耶,131960,0,0,0,70,0,0,0,85279,0,0,0,0,0,0
聯盟士兵聽令！堅守陣線！她早晚必須現身！,,131961,0,0,5,70,0,0,0,0,0,0,0,0,0,0
,聯盟也要找我麻煩？到底發生什麼事了？,131962,0,0,0,70,0,0,0,85282,0,0,0,0,0,0
,永恆之井，就在先祖之戰發生的前夕。這可是在你出生前一萬年的事。大約啦…,131981,0,0,0,70,0,0,0,85378,0,0,0,0,0,0
,糟糕！我在那裡！,131982,0,0,0,70,0,0,0,85379,0,0,0,0,0,0
,這些魔能傷口不太妙。我們必須把我帶回龍眠神殿。,131983,0,0,0,70,0,0,0,85380,0,0,0,0,0,0
,永恆之井對面應該有一道時光傳送門。我知道路，跟我來！,131984,0,0,0,70,0,0,0,85381,0,0,0,0,0,0
曼那瑞用魔化儀式折磨我的族人。我要用烈焰淨化他們的邪惡咒語！,,132074,0,0,0,68,0,0,86075,0,0,0,0,0,0,0
你留下的焦黑紙片會向燃燒軍團宣告，我們絕對不會停止反抗。謝謝你。,,132075,0,0,0,68,0,0,86076,0,0,0,0,0,0,0
燃燒軍團折磨我的族人，但他們從來沒有停止反抗。惡魔就算摧毀他們的肉體，卻摧毀不了他們的意志。去吧，釋放他們的靈魂，讓他們得到安息。,,132108,0,0,0,68,0,0,86061,0,0,0,0,0,0,0
反抗燃燒軍團的勇者精神，鼓舞著我們的意志。,,132109,0,0,0,68,0,0,86062,0,0,0,0,0,0,0
啊啊！用玩具讓牠分心看看！,啊啊！用玩具讓牠分心看看！,132657,0,0,0,68,0,0,0,0,0,0,0,0,0,0
快，加油！給他們好看！,,132989,0,0,5,70,0,0,111950,0,0,0,0,0,0,0
它們利用我們的族人進行邪惡的儀式。摧毀那些龐然大物，讓死者得以安息。,,133050,0,0,0,68,0,0,86069,0,0,0,0,0,0,0
惡魔抓走我的族人，拿他們進行邪惡的儀式。我們不想再當獵物，請幫助我們對付燃燒軍團！,,133051,0,0,0,68,0,0,86089,0,0,0,0,0,0,0
燃燒軍團佔據了獵能豹的狩獵場，這些野獸因為飢餓而到處攻擊。減少牠們的數量，別讓牠們殺掉所有的塔巴克。,,133052,0,0,0,68,0,0,86081,0,0,0,0,0,0,0
AL'KSH SYR IIR AWAN? IILTH SYTHN AQEV.,AL'KSH SYR IIR AWAN? IILTH SYTHN AQEV.,133215,0,0,0,68,0,0,0,0,0,0,0,0,0,0
為了環境！,,133326,0,0,0,64,0,0,0,0,0,0,0,0,0,0
伯特的機器人打贏壞人了！,,133327,0,0,0,64,0,0,0,0,0,0,0,0,0,0
程式碼很明顯少了一個分號！,,133328,0,0,0,64,0,0,0,0,0,0,0,0,0,0
伯特的機器人被擊敗了！,,133330,0,0,0,64,0,0,0,0,0,0,0,0,0,0
開啟主電源！,,133331,0,0,0,64,0,0,0,0,0,0,0,0,0,0
程式碼審查成功！,,133332,0,0,0,64,0,0,0,0,0,0,0,0,0,0
陣亡的戰士可以安息了。,,133483,0,0,0,68,0,0,86070,0,0,0,0,0,0,0
謝謝你，族人的性命跟靈魂總算安全了。,,133484,0,0,0,68,0,0,86090,0,0,0,0,0,0,0
要對抗惡魔，就少不了那些坐騎。謝謝你保護牠們。,,133485,0,0,0,68,0,0,86082,0,0,0,0,0,0,0
,我會盯緊這個人，確保他哪裡也去不了。,133548,0,0,1,68,0,0,0,0,0,0,0,0,0,0
我的斥候發現阿葛納爾的屍體了。大主教，我們欠你一份人情。還有你，外來者。,,133762,0,0,396,68,0,0,87155,0,0,0,0,0,0,0
是基爾加丹的船艦。雖然摧毀了，對我們依然是個麻煩。去掃蕩它周圍的區域吧。,,133884,0,0,0,68,0,0,86077,0,0,0,0,0,0,0
我們雖然除掉了敵軍，要從腦海中抹去對基爾加丹的記憶卻沒那麼容易。,,133885,0,0,0,68,0,0,86078,0,0,0,0,0,0,0
燃燒軍團要對瑟納達爾發射毀滅者大砲！你得去把它奪過來。,,133886,0,0,0,68,0,0,86087,0,0,0,0,0,0,0
射得好！解決那艘船艦之後，我們要轉移目標。,,133887,0,0,0,68,0,0,86088,0,0,0,0,0,0,0
你很勇敢是吧？,你很勇敢是吧？,133935,0,0,6,70,0,0,108973,108974,0,0,0,0,0,0
,把營地拆了。不管哥吉他們在研究什麼，全都帶來給我。,133941,0,0,0,68,0,0,0,0,0,0,0,0,0,0
,客戶急著要貨物！我們要出發了！,134157,0,0,0,70,4519,6,0,106121,0,0,0,0,0,0
不會吧…有人尿在桶子裡…,,134158,0,0,0,70,3223,6,106113,0,0,0,0,0,0,0
,舵手，快轉彎！,134208,0,0,0,70,0,6,0,106123,0,0,0,0,0,0
等等，你聽到了嗎？,,134209,0,0,0,70,2704,6,106117,0,0,0,0,0,0,0
好美…,,134211,0,0,0,70,3276,6,106118,0,0,0,0,0,0,0
砲口對準基爾加丹的船艦！,,135290,0,0,0,68,0,0,87250,0,0,0,0,0,0,0
,黑暗的那魯正散發著虛無能量。,135882,0,0,0,70,0,0,0,88166,0,0,0,0,0,0
,它已經變成信標了…,135883,0,0,0,70,0,0,0,88167,0,0,0,0,0,0
,…這個信標正在召喚會使用這種能量的人。,135885,0,0,0,70,0,0,0,88168,0,0,0,0,0,0
不過你的盟友從燃燒軍團手中救了我們許多人。或許你真的變了。,,135982,0,0,396,68,0,0,88232,0,0,0,0,0,0,0
希望我們能成為盟友。我們響應聖光軍團的召喚，前來阿古斯打倒燃燒軍團。助我們一臂之力吧！,,135988,0,0,1,68,0,0,88285,0,0,0,0,0,0,0
打倒它們？哼！它們無窮無盡，這是不可能的。這樣根本就是找死！,,135989,0,0,396,68,0,0,88273,0,0,0,0,0,0,0
主人，您有何吩咐？,,136040,0,0,0,70,0,0,88390,0,0,0,0,0,0,0
快完成了。絕對不能讓凡人干擾重生的儀式。,,136041,0,0,0,70,0,0,88391,0,0,0,0,0,0,0
那些不願效忠的傢伙，全部都要消滅，這是必要的殺戮。,,136042,0,0,0,78,0,0,88392,0,0,0,0,0,0,0
阿格拉瑪，再次聽從我的憤怒，阻止聖光的侵襲。,,136043,0,0,0,70,0,0,88393,0,0,0,0,0,0,0
重生的時刻快到了，靈魂都準備好了嗎？,,136044,0,0,0,70,0,0,88395,0,0,0,0,0,0,0
主人，還有很多人不願意走上真理的道路，但他們很快就會覺悟了。,,136045,0,0,0,70,0,0,88396,0,0,0,0,0,0,0
還有一個不見了。我需要她的精華才能贏得這場遠征。,,136046,0,0,0,70,0,0,88397,0,0,0,0,0,0,0
生命守縛者很快就會出現。我不會讓她逃走的，主人！,,136047,0,0,0,70,0,0,88398,0,0,0,0,0,0,0
等我新創的萬神殿崛起，宇宙中就誰也擋不住燃燒軍團了！,,136048,0,0,0,70,0,0,88399,0,0,0,0,0,0,0
,我記得我們甦醒…四周充滿了生命之力。,136049,0,0,0,70,0,0,0,88400,0,0,0,0,0,0
,我記得我們團結一心…卻因背叛而四分五裂。,136050,0,0,0,70,0,0,0,88401,0,0,0,0,0,0
,我記得我們逃走…不讓他拿到想要的東西。,136051,0,0,0,70,0,0,0,88402,0,0,0,0,0,0
,不能再躲了。幫助我…否則一切就結束了。,136052,0,0,0,70,0,0,0,88403,0,0,0,0,0,0
塔爾加斯背叛了我們！,,136053,0,0,0,70,0,0,88406,0,0,0,0,0,0,0
不…,,136054,0,0,0,70,0,0,88407,0,0,0,0,0,0,0
反抗不能就此結束。預言者，帶其他人走，我們會幫你爭取時間。,,136055,0,0,0,70,0,0,88408,0,0,0,0,0,0,0
哈圖恩！你不需要這麼做！,,136056,0,0,0,70,0,0,88409,0,0,0,0,0,0,0
拜託你…保護我的家人。,,136057,0,0,0,70,0,0,88410,0,0,0,0,0,0,0
庫爾！幫我們！,,136058,0,0,0,70,0,0,88411,0,0,0,0,0,0,0
叛徒，就算要花一千年，我也要追到你！,,136059,0,0,0,70,0,0,88412,0,0,0,0,0,0,0
對我效忠，叫你們的族人全都對我效忠。,,136061,0,0,0,70,0,0,88432,0,0,0,0,0,0,0
團結起來，我們就是燃燒軍團，能擊敗想要吞噬我們的虛無。,,136062,0,0,0,70,0,0,88433,0,0,0,0,0,0,0
他給我們這麼多，只要求一點點回報。,,136063,0,0,0,70,0,0,88434,0,0,0,0,0,0,0
強大的力量…他說的是事實。,,136064,0,0,0,70,0,0,88435,0,0,0,0,0,0,0
我原本希望其他人能感覺到薩格拉斯言語裡的黑暗。,,136065,0,0,0,70,0,0,88436,0,0,0,0,0,0,0
阿塔莫水晶讓我看到，要是接受這個泰坦的條件，會導致可怕的後果。,,136066,0,0,1,70,0,0,88437,0,0,0,0,0,0,0
自由港就是「自由人的港口」。跟波拉勒斯不一樣，這裡什麼船艦都可以停。,,136568,0,0,0,78,0,0,105446,0,0,0,0,0,0,0
有私掠者、傭兵，甚至海盜也來者不拒。所以說，這是個…有趣的地方。,,136569,0,0,0,78,0,0,105447,0,0,0,0,0,0,0
我從來沒看過這裡忙亂成這樣。一定是出大事了。,,136570,0,0,0,78,0,0,105448,0,0,0,0,0,0,0
我用長靴來打賭，一定會在碼頭找到更多艾胥凡武器。我們得查出誰在買這些武器。,,136577,0,0,0,78,0,0,105449,0,0,0,0,0,0,0
,戰爭時期只能採取非常手段。,136878,0,0,396,70,4315,6,0,106972,0,0,0,0,0,0
一定會有別的辦法，大酋長！,,136956,0,0,5,70,2992,6,106267,0,0,0,0,0,0,0
,沒有時間感傷了！薩魯法爾！,136957,0,0,396,70,4780,6,0,106971,0,0,0,0,0,0
我會改造你們，給你們無法想像的知識與無與倫比的力量。,,137611,0,0,0,70,0,0,89875,0,0,0,0,0,0,0
可是他們被虛榮所迷惑…他們太渴望力量了。,,137612,0,0,0,70,0,0,89876,0,0,0,0,0,0,0
我們不會成為充滿智慧的領導者，只會變成恐怖的怪物。,,137613,0,0,0,70,0,0,89877,0,0,0,0,0,0,0
好了，大夥…做好準備！,,138010,0,0,1,70,0,0,90094,0,0,0,0,0,0,0
你又辦到了，朋友！做得好！,,138202,0,0,1,70,0,0,108441,0,0,0,0,0,0,0
發生什麼事了？我原本不舒服躺在床上…但是現在…我在哪？,發生什麼事了？我原本不舒服躺在床上…但是現在…我在哪？,139343,0,0,0,68,0,0,0,0,0,0,0,0,0,0
那聲音…他在呼喚我們…必須聽從！,那聲音…他在呼喚我們…必須聽從！,139344,0,0,0,68,0,0,0,0,0,0,0,0,0,0
聽到了嗎？是伯昂撒姆第的召喚！永恆將近！,聽到了嗎？是伯昂撒姆第的召喚！永恆將近！,139347,0,0,0,68,0,0,0,0,0,0,0,0,0,0
贊達拉艦隊的到來,贊達拉艦隊的到來,139989,0,0,0,79,0,0,0,0,0,0,0,0,0,0
安靜！這裡還有別人…,,140158,0,53441,603,68,0,0,109589,0,0,0,0,0,0,0
葛斯拉克，這些入侵者交給你處理！別再讓我失望了。,,140159,0,53441,1,68,0,0,109590,0,0,0,0,0,0,0
為了部落！,,140505,0,0,66,68,0,0,93832,0,0,0,0,0,0,0
,把荒疫準備好！讓敵人的軍隊嚐嚐我們的厲害！,141071,0,0,396,70,4886,6,0,106970,0,0,0,0,0,0
,各位戰友，你們通過了這場試煉，這證明了你們心中閃耀著熾熱的聖光。,141110,0,0,0,70,0,0,0,93716,0,0,0,0,0,0
,還剩最後一個試煉，這也是最艱鉅的試煉。,141111,0,0,0,70,0,0,0,93717,0,0,0,0,0,0
,你們會被迫直視內心深處，面對真正的自己。或者你想成為的自己。,141112,0,0,0,70,0,0,0,93718,0,0,0,0,0,0
,許多英勇的德萊尼都經歷過這場試煉，卻身心重創…甚至更糟。,141113,0,0,0,70,0,0,0,93719,0,0,0,0,0,0
,要是你心裡還有一絲懷疑，那就回頭吧。這樣是智慧的表現，不是懦弱。,141114,0,0,0,70,0,0,0,93720,0,0,0,0,0,0
,但如果你真的準備好了，就上前來接受你的命運。,141115,0,0,0,70,0,0,0,93721,0,0,0,0,0,0
,特帕托，我們討論過好幾次了，每個新兵都要有一個副手協助，你的副手在哪裡？,141116,0,0,0,70,0,0,0,93722,0,0,0,0,0,0
特帕托不需要別人幫他！,,141117,0,0,0,70,0,0,93808,0,0,0,0,0,0,0
,上一個單槍匹馬的新兵，回來的時候精神都崩潰了。去選個副手，不然就回兵營。,141118,0,0,0,70,0,0,0,93723,0,0,0,0,0,0
那好吧！特帕托就選…這個小傢伙！,,141119,0,0,0,70,0,0,93809,0,0,0,0,0,0,0
,你的選擇很不尋常，但嚴格說來沒有違反規則。我們的勇士在面對挑戰時從不退縮。,141120,0,0,0,70,0,0,0,93724,0,0,0,0,0,0
,試煉開始。願聖光與你們同在。,141121,0,0,0,70,0,0,0,93725,0,0,0,0,0,0
特帕托！,,141122,0,0,0,68,0,0,93810,0,0,0,0,0,0,0
,虛無。是永無止盡的飢渴。,141355,0,0,0,70,0,6,0,94553,0,0,0,0,0,0
,先知和學者都害怕虛無。,141356,0,0,0,70,0,6,0,94554,0,0,0,0,0,0
,但我們明白一個他們不知道的真相。,141357,0,0,0,70,0,6,0,94555,0,0,0,0,0,0
,虛無重新塑造了我們…改變了我們，但你才是它的主人。,141358,0,0,0,70,0,6,0,94556,0,0,0,0,0,0
,我們身為戰士…,141359,0,0,0,86,0,6,0,93710,0,0,0,0,0,0
,經過這場歷時千年的奮戰，聖光為我們照亮了真正的道路。,141360,0,0,0,86,0,6,0,93711,0,0,0,0,0,0
,經過了這麼久，敵人終於倒下，燃燒軍團被消滅了。可是我們的戰爭卻還沒有結束。新的威脅在暗影中聚集，埋伏著準備伺機而動。,141361,0,0,0,86,0,6,0,93712,0,0,0,0,0,0
,你們身為光鑄勇士，必須成為照亮黑暗的希望明燈。,141362,0,0,0,86,0,6,0,93713,0,0,0,0,0,0
,這一萬年來，蘇拉瑪爾就是我們唯一的世界。,141363,0,0,0,86,0,6,0,94549,0,0,0,0,0,0
,物換星移，艾澤拉斯情勢轉變…差點落入了燃燒軍團的掌握。,141364,0,0,0,86,0,6,0,94550,0,0,0,0,0,0
,我們的領導者背叛了我們，和惡魔私下勾結。但是我們挺身反抗暴政…趕走了惡魔。最後我們終於奪回了蘇拉瑪爾，絕對不會讓它再陷入黑暗。,141365,0,0,0,86,0,6,0,94551,0,0,0,0,0,0
,為了族人的未來，你一定要協助我們在艾澤拉斯重新立足。,141366,0,0,0,86,0,6,0,94552,0,0,0,0,0,0
,首席秘法師薩莉瑟拉以及各位貴賓，歡迎來到銀月城。,141375,0,0,1,70,0,0,0,94834,0,0,0,0,0,0
,很高興終於有機會拜訪這座美麗的城市。感謝你邀請我們，攝政王。,141376,0,0,1,70,0,0,0,94879,0,0,0,0,0,0
請叫我洛索瑪就好。啊，我太失禮了。請容我向各位介紹另一名貴客：艾蘭里亞‧風行者，她曾經是銀月城的英雄。,,141379,0,0,1,70,0,0,94667,0,0,0,0,0,0,0
,真是意想不到的榮幸，風行者女士。我聽西爾格林說過你在阿古斯的英勇表現。,141380,0,0,1,70,0,0,0,94880,0,0,0,0,0,0
,首席秘法師，榮幸的是我才對。我不是有意要打擾你們，或許我應該改天再來。,141381,0,0,1,70,0,0,0,94881,0,0,0,0,0,0
沒這回事。不管你想說什麼，都可以當著我的貴賓面前說。,,141382,0,0,1,70,0,0,94668,0,0,0,0,0,0,0
,好吧。我來這裡是因為安杜因‧烏瑞恩國王的提議 - ,141383,0,0,1,70,0,0,0,94882,0,0,0,0,0,0
我原本希望你是為了銀月城的福祉而來的，沒想到竟然是奉了聯盟的年輕國王命令。我太失望了。,,141384,0,0,1,70,0,0,94669,0,0,0,0,0,0,0
,你話中帶刺，洛索瑪。這究竟是你的真心話，還是忠心耿耿的遊俠，已經變成大酋長的代言人了？,141387,0,0,1,70,0,0,0,94883,0,0,0,0,0,0
你質疑我說的話，卻要我們相信你？你敢說虛無的主宰沒有對你低語嗎？你在阿古斯，難道沒有向暗影屈服嗎？,,141388,0,0,1,70,0,0,94670,0,0,0,0,0,0,0
,看來你們早就料到這個提議…而且不當一回事。無所謂，不過在離開之前，我還有一個請求。,141389,0,0,1,70,0,0,0,94884,0,0,0,0,0,0
,我有一千年沒有看到太陽之井了。能不能讓我再去看一眼？,141391,0,0,6,70,0,0,0,94885,0,0,0,0,0,0
我反對。我們無法保證她不會 -,,141392,0,0,1,70,0,0,94825,0,0,0,0,0,0,0
不管艾蘭里亞變成什麼樣子，她都是奎爾薩拉斯的女兒。她想去聖地朝聖，我不會拒絕這個請求。首席秘法師，我很歡迎你與我們一同前往。,,141393,0,0,1,70,0,0,94671,0,0,0,0,0,0,0
,能親眼看到太陽之井是我的榮幸，洛索瑪。我們是朋友，所以叫我薩莉瑟拉就好。,141394,0,0,1,70,0,0,0,94886,0,0,0,0,0,0
洛摩斯，麻煩你幫我們開路。,,141395,0,0,1,70,0,0,94672,0,0,0,0,0,0,0
請跟我來吧。,,141396,0,0,1,70,0,0,94673,0,0,0,0,0,0,0
,高嶺永存。,141407,0,0,0,70,0,6,0,93841,0,0,0,0,0,0
,這段話不只提到大地與岩石，還講述了我們族人的歷史，說明我們如何攜手解決衝突、度過難關，對抗共同的敵人。,141408,0,0,0,70,0,6,0,93858,0,0,0,0,0,0
,我們曾經四分五裂，也曾經迷失方向，但先祖的靈魂提醒我們，大地、河流和天空把我們繫在一起。我們是一家人，家人就是我們奮戰的理由。,141409,0,0,0,70,0,6,0,93859,0,0,0,0,0,0
,時候到了，你應該走出這座聖山。,141410,0,0,0,70,0,6,0,93860,0,0,0,0,0,0
,你看，是鮮血食人妖！他們一定是要來攻打我的城市了。,141470,0,0,0,68,0,0,0,101740,0,0,0,0,0,0
,殺光鮮血食人妖，別讓我們的船被弄沉了！,141471,0,0,0,68,0,0,0,101741,0,0,0,0,0,0
,希望洛克漢他們能平安回到祖爾詹…否則一切都付諸流水了。,141476,0,0,0,68,0,0,0,101745,0,0,0,0,0,0
,不死族！他們一定是想進攻祖達薩。絕對要殺光他們！,141701,0,0,0,68,0,0,0,101744,0,0,0,0,0,0
,幸好你看出來了，派奇。父王根本還搞不清楚狀況。,141703,0,0,0,68,0,0,0,101742,0,0,0,0,0,0
,拜古神的力量所賜，鮮血食人妖根本沒完沒了。,141704,0,0,0,68,0,0,0,101743,0,0,0,0,0,0
,我們總算撐過去了。到達祖爾詹遺跡之後動作得要加快一些才行。,141705,0,0,0,68,0,0,0,101739,0,0,0,0,0,0
,就像我想的，賈克拉傑將軍瞞著國王，派軍隊進入沙漠。,141736,0,0,1,68,0,0,0,107395,0,0,0,0,0,0
,他們在沙漠尋找一種能摧毀整個城市的武器，殺掉所有妨礙他們的人。,141737,0,0,1,68,0,0,0,107396,0,0,0,0,0,0
,我不知道這個武器是什麼，到底藏在哪裡，我只知道賈克拉傑瞞著國王，一定在打壞主意。,141738,0,0,1,68,0,0,0,107397,0,0,0,0,0,0
,我們一定要搶先賈克拉傑一步，找到這個武器。,141739,0,0,1,68,0,0,0,107398,0,0,0,0,0,0
,大主教，我沒想到你這麼快就回來了。看來你跟國王的會面很順利？,141908,0,0,1,70,0,0,0,93714,0,0,0,0,0,0
薩格拉斯的劍汙染了這個世界的生命之血。,,143006,0,0,1,70,0,0,94522,0,0,0,0,0,0,0
現在唯一能夠乘載這種力量的東西…就是你們手中的強大武器。,,143007,0,0,1,70,0,0,94523,0,0,0,0,0,0,0
齊心協力…驅除黑暗泰坦劍刃造成的腐化能量！,,143008,0,0,1,70,0,0,94524,0,0,0,0,0,0,0
團結一心，勇士們！為了艾澤拉斯！,,143009,0,0,603,70,0,0,94525,0,0,0,0,0,0,0
,想把事情做好…就用更猛的炸藥！,143171,0,0,0,68,0,0,0,97441,0,0,0,0,0,0
,莉雅德倫和勇士，你們好。歡迎回到蘇拉瑪爾。很高興這次見面，這裡的情況比上次好多了。,143468,0,0,1,70,0,0,0,94887,0,0,0,0,0,0
,很高興你的城市重獲自由，首席秘法師。,143469,0,0,1,70,0,0,0,94835,0,0,0,0,0,0
,這一切都要感謝你們兩位，你們絕對功不可沒。,143470,0,0,1,70,0,0,0,94888,0,0,0,0,0,0
,能跟你一起對抗燃燒軍團是部落的榮幸，女士。,143471,0,0,1,70,0,0,0,94836,0,0,0,0,0,0
,說實話，我剛知道部落的時候，很懷疑我們之間會有任何共同點。,143472,0,0,1,70,0,0,0,94889,0,0,0,0,0,0
,我原本以為住在卡林多的族人才是我們的盟友，但他們的傲慢與猜忌讓我非常失望。,143473,0,0,1,70,0,0,0,94890,0,0,0,0,0,0
,薩莉瑟拉秘法師，我還記得先祖之戰時，你們站在哪一方。我們要怎麼相信你不會背叛，變成下一個艾莉珊德…或者是艾薩拉？,143474,0,0,25,68,0,0,0,94766,0,0,0,0,0,0
,我們不想成為夜井的奴隸。我們想把燃燒軍團從蘇拉瑪爾趕出去，終結艾莉珊德的暴政。,143475,0,0,0,68,0,0,0,94986,0,0,0,0,0,0
,卡多雷會幫忙擊退燃燒軍團並摧毀夜井。除此之外…就看伊露恩的智慧如何帶領我們吧。,143476,0,0,661,68,0,0,0,94767,0,0,0,0,0,0
,看來「伊露恩的智慧」只有指引她跟族人繼續分裂。那就隨她去吧。,143477,0,0,1,70,0,0,0,94891,0,0,0,0,0,0
,泰蘭妲和那群高傲的傢伙也看不起辛多雷。也不想想我們努力奮戰拯救世界的時候，她們只會躲在樹上或跑進獸穴裡睡大覺。,143478,0,0,1,70,0,0,0,94837,0,0,0,0,0,0
,聯盟感覺太封閉…太畫地自限。我的族人絕對無法再忍受這種死板的感覺。,143479,0,0,1,70,0,0,0,94892,0,0,0,0,0,0
,也因此我非常感謝你邀請我前往銀月城，我想知道部落有沒有夜裔的容身之地。,143480,0,0,1,70,0,0,0,94893,0,0,0,0,0,0
,你有這樣的打算，攝政王知道了一定很高興。準備好要出發了嗎？,143481,0,0,1,70,0,0,0,94838,0,0,0,0,0,0
,這是我的榮幸，莉雅德倫女士。歐庫雷斯有你主城的座標，我去找西爾格林和薇兒塔，我們銀月城見。,143482,0,0,1,70,0,0,0,94894,0,0,0,0,0,0
,孩子們，溺死這些蟲子，證明你們值得我驕傲。,143539,0,0,1,68,0,0,0,107010,0,0,0,0,0,0
贊達拉的兄弟姐妹們，終於是時候了。我們要把所有向祖爾效忠的叛徒，頭顱全部都砍下來。,,143553,0,0,1,68,0,0,109700,0,0,0,0,0,0,0
剛克，狩獵的羅亞，帶你的追隨者到先知神廟去，看到敵人就殺光。把敵人全都逼出來吧。,,143554,0,0,25,68,0,0,109701,0,0,0,0,0,0,0
萬風羅亞帕骷，從空中搜查那些異端份子。找出他們的目的，然後到神廟和我們碰面。,,143555,0,0,0,68,0,0,109702,0,0,0,0,0,0,0
瑞贊，我們來打獵吧。,,143557,0,0,0,68,0,0,109703,0,0,0,0,0,0,0
為了贊達拉！,,143558,0,0,22,68,0,0,109704,0,0,0,0,0,0,0
"PLACEHOLDER SCENE - Hezrel reveals G'huun being an old god, being experimented upon, and reveals blood trolls want to destroy Zuldazar in order to free G'huun. No way of fixing current containment, must protect Zuldazar. Ateena, blood troll matriarch, arrives, badly damages Hezrel, and prepares to strike.","PLACEHOLDER SCENE - Hezrel talks about G'huun being an old god, being experimented upon, and reveals blood trolls want to destroy Zuldazar in order to free G'huun. No way of fixing current containment, must protect Zuldazar. Ateena, blood troll matriarch, arrives, badly damages Hezrel, and prepares to strike",143650,0,0,0,70,0,0,0,0,0,0,0,0,0,0
儀式完成，英雄看到某種生物在眼前聚合成形。,儀式完成，英雄看到某種生物在眼前聚合成形。,144064,0,0,0,78,0,0,0,0,0,0,0,0,0,0
它停止成形，並且為它的新生命發出哭喊。,它停止成形，並且為它的新生命發出哭喊。,144065,0,0,0,78,0,0,0,0,0,0,0,0,0,0
它攫住了英雄的目光，同化著他的心靈，以他需要用來召喚它的知識填滿我的心智。,它攫住了英雄的目光，同化著他的心靈，以他需要用來召喚它的知識填滿我的心智。,144066,0,0,0,78,0,0,0,0,0,0,0,0,0,0
英雄的旅途結束了。他完成了故事的最後一筆，並且回到物質世界。,英雄的旅途結束了。他完成了故事的最後一筆，並且回到物質世界。,144067,0,0,0,78,0,0,0,0,0,0,0,0,0,0
,基娜！乖女孩，想不想我啊？,144867,0,0,0,68,0,0,0,102081,0,0,0,0,0,0
保衛這個王國最好的辦法，就是由我來把這個…傢伙…流放到沃魯敦。我們贊達拉沒有部落的容身之地。,,144877,0,0,0,70,0,0,109612,0,0,0,0,0,0,0
公主。,,144882,0,0,0,70,0,0,109610,0,0,0,0,0,0,0
你離開的時候，還跟你父王說是要去探險。卻沒提到你是去跟部落的雜種周旋。,,144883,0,0,0,70,0,0,109611,0,0,0,0,0,0,0
,父王覺得他把我給寵壞了。他寧可聽從祖爾跟其他謀臣的話，也不願意聽我說。,146215,0,0,0,68,0,0,0,106897,0,0,0,0,0,0
,時間有限，長話短說。我打算帶隊遠征納茲米爾的沼澤，一舉剷除北方邊境的威脅。,146216,0,0,0,70,0,0,0,106898,0,0,0,0,0,0
,如果你需要我們的海軍，就必須請我身在祖達薩的父王幫忙。他的謀臣一定會跟你作對。,146217,0,0,0,70,0,0,0,106899,0,0,0,0,0,0
,人在沃魯敦沙漠的賈克拉傑一肚子詭計。我敢說他不只對我們的人民是個威脅，對部落也是。,146218,0,0,0,70,0,0,0,106900,0,0,0,0,0,0
,我們現在真的分身乏術，我讓你來決定事情的輕重緩急。查看地圖後選好你要先執行哪個計畫。,146219,0,0,0,70,0,0,0,106901,0,0,0,0,0,0
,我都安排好了，要讓你的同伴避過賈克拉傑將軍的干預飛到這裡來的話，你只需要豎立標誌就行了。,146220,0,0,0,68,0,0,0,106896,0,0,0,0,0,0
,踏上胡恩許久以前走過的道路，為高嶺這個名字…帶來榮耀。,146461,0,0,0,70,0,6,0,96121,0,0,0,0,0,0
